,bjt6,bjt7,bjt8,bjt9,bjt10,bjt11,bjt12,bjt13,bjt14,bjt15,bjt16,bjt17,bjt18,bjt19,bjt20,bjt21,bjt22,bjt23,bjt24,bjt25,bjt26,bjt27,bjt28,bjt29,bjt30,bjt31,bjt32,bjt33,bjt34,bjt35,bjt36,bjt37,bjt38,bjt39,bjt40,bjt41,bjt42,bjt43,bjt44,bjt45,bjt46,bjt47,bjt48,bjt49,bjt50,bjt51,bjt52,bjt53,bjt54,bjt55,bjt56,bjt57,bjt58,bjt59,bjt60,bjt61,bjt62,bjt63,bjt64,bjt65,bjt66,bjt67,bjt68,bjt69,bjt70,bjt71,bjt72,bjt73,bjt74,bjt75,bjt76,bjt77,bjt78,bjt79,bjt80,bjt81,bjt82,bjt83,bjt84,bjt85,bjt86,bjt87,bjt88,bjt89,bjt90,bjt91,bjt92
218,,,,6.255985648315686,8.503185516058693,1.0905923852566843,2.4389123013687026,-0.1437843300832924,-7.556377457588326,-10.588514063328319,-8.790754170695323,-7.442434254556304,-14.855027384587288,-17.887163989539317,-25.299757121136338,-37.092806769414324,-45.4042798462973,-43.1570799827403,-46.18921659064529,-49.22135319105632,-51.804049824848335,-45.6258334099723,-47.759090069380306,-50.791226677384316,-48.544026812927314,-46.7462669241163,-44.94850703050429,-47.98064363703929,-45.73344377689932,-54.04491684821829,-61.45750997949233,-68.87010310531929,,,,,,,,-96.15933255740032,-99.19146916396431,-96.9442692971133,-90.76605288391733,-93.34874951706729,-100.7613426425583,-99.41302272580833,-97.61526283789732,-100.1979594711143,-98.84963955241534,-100.98289621218731,-99.63457629342531,-97.38737643195634,-95.58961654461831,-98.17231317338133,-96.82399325633531,-104.23658638705132,-102.43882649070332,-105.47096309998034,-107.6042197611863,-106.25589984342929,-111.02882473490132,-114.06096134061733,-104.79363672214231,-93.33608383539331,-89.34809568663934,-75.70031454175233,-73.9025546515893,-66.82545829031534,-62.837470140441326,-58.8126715810763,-66.22717186791732,,,,,,-150.62211737001732,-134.0201583653773,-117.4181993607773,-103.18794878489331,-98.44453069721334,-88.9576966724353,-84.2142788878823,-84.21427735098433,-88.95769236981033,-93.70110799990829,-93.70110677113632
219,25.1236896807971,22.091553075545107,14.229519971945138,2.4364703180470997,-0.5956662825818739,-2.72892294499286,-6.210499524831903,-13.623092652176865,-21.0356857797629,-19.68736586198787,-27.099958988808908,-30.132095596098907,-32.265352257706866,-36.19636880765887,-47.98941846267991,-51.02155506396787,-58.43414819596387,-56.18694833240687,-53.939748471902874,-61.35234159567386,-60.00402167856487,-62.58671831060491,-66.0682948874719,-68.20155155047689,-66.85323163103988,-65.05547174223489,-57.97837538017086,-61.010511986705865,-66.2328768566939,-75.83569824483789,-76.67760659088987,-77.51951493155389,-79.65277159240588,-77.85501170143289,-80.8871483086009,-83.91928491408686,-86.95142152000886,-94.36401465131291,-96.94671127918588,-95.59839136426189,-97.73164802579089,-101.21322459993587,-104.24536120599288,-111.65795433519088,-109.41075446876789,-107.16355460709588,-105.36579471910886,-103.56803482889086,-107.04961140613489,-99.9725150465029,-93.3448586593359,-98.56722352800887,-103.78958839834888,-97.16193200769891,-99.74462864164389,-93.56641222949088,-96.5985488290699,-104.01114196181891,-111.42373509147086,-114.45587169716089,-112.65811180339688,-110.41091194072686,-108.16371207991386,-106.36595218505988,-100.18773577459388,-98.3899758832959,-96.1427760206999,-99.17491262375188,-97.3771527356119,-95.54605733364588,-93.65627960145787,-92.56362440976989,-92.52918418162591,-92.50074235833591,-92.50074112803088,-97.24415583897286,-101.98757116223487,-101.98757024181288,-106.7309849522129,-106.7309837242949,-106.73098280224588,-101.98756471506988,-101.98756348227988,-101.98756194530591,-106.7309775780879,-101.98755949097489,-101.9875585691459
220,20.557760008261596,10.954938617903565,17.582595002055598,14.550458395093585,4.498197036754618,-5.554064328248387,-15.606325693296412,-15.998794062985382,-19.030930667102382,-11.953834308436399,-14.985970911752418,-31.608917061984414,-42.110618398654424,-42.95252674187941,-40.7053268816004,-43.28802351045641,-41.49026362294342,-48.90285675128041,-61.14534637863642,-69.00737947492144,-76.41997260466741,-83.83256573267738,-77.65434931766339,-75.85658942972441,-74.0588295377674,-58.22082013362541,-67.82364152110341,-73.04600638937939,-70.79880652923941,-82.59185617910941,-93.54299748950541,-93.93546585765938,-96.9676024634864,-85.51004958062242,-78.43295322344443,-76.63519333304544,-79.66732993893442,-84.88969480847243,-91.01093961548042,-102.80398927098543,-104.93724593251841,-105.77915427241743,-111.90039908514643,-123.6934487378644,-117.0657923479854,-119.1990490097694,-117.40128912178238,-120.88286570000639,-109.42531281691339,-102.3482164572954,-105.38035306200942,-108.41248966896842,-110.54574633264139,-113.5778829338384,-117.0594595127344,-119.19271617495139,-131.43520579410642,-134.4673424032964,-132.6695825135264,-126.49136609983441,-129.52350270200543,-131.65675936280343,-127.66877121276343,-109.1910935683324,-102.11399721284039,-95.48634082569242,-93.6885809355814,-97.1701575110784,-99.3034141739044,-102.35962628730744,-105.69177400413139,-104.59911881244341,-109.19297656684142,-106.90794488335644,-99.79281867215741,-109.27965024164638,-109.27964932021041,-102.16452311190739,-99.79281376223742,-99.79281253432441,-104.53622724292438,-104.53622632145743,-104.53622508858939,-109.27964010332443,-109.27963857050543,-109.2796376489614,-99.79280300982441
221,,29.7818989554803,19.28019761758634,13.608392776398318,6.195799652306334,3.1636630449773406,-9.078826581820692,-16.491419709161676,-19.523556313316703,-26.936149442449675,-25.138389549854708,-18.51073316527271,-16.26353330341169,-14.46577341241067,-21.87836654403867,-24.910503145341693,-27.493199781314672,-34.905792909651666,-33.55747299412866,-31.75971309858869,-34.34240973238167,-32.99408981345567,-35.12734647286368,-42.53993960429369,-35.912283216410685,-34.11452332759967,-41.5271164534077,-53.76960607935666,-47.59138966819171,-43.15396154097766,-27.315952137475676,,,,,,-70.5001625932477,-75.72252746279366,-81.39433229733669,-88.80692542935668,-91.83906203589669,-99.25165516097968,-102.28379176704567,-109.69638489623571,-112.27908152575867,-105.65142514058971,-103.4042252801537,-97.22600886648871,-95.42824897528567,-98.4603855800197,-105.87297870820271,-104.07521881923867,-101.82801895939866,-99.58081909221266,-97.78305920269167,-101.26463578243971,-103.39789243711766,-102.04957252286567,-105.08170912908366,-112.49430225821067,-110.69654236444671,-108.44934250177369,-96.9917896215727,-95.64346969919171,-88.5663733437367,-86.31917348000667,-84.97085356230866,-77.8937572010297,,,,,,,,-95.29962634405166,-95.29962542261569,-100.04304043994466,-100.0430392126147,-95.29962143305266,-90.5562036523537,-85.8127855651727,-90.5562011909957,-90.5561999610747,-85.8127821835497,-85.8127806480797,-90.5561956638877
222,19.552533871879234,16.52039726671825,13.488260659000275,1.6952110051232694,-1.3369255955687436,0.46083429304627543,-2.5713023143167675,-9.983895441710729,-17.396488569215762,-20.428625174955755,-23.910201750769772,-21.663001889665736,-19.86524200027077,-12.788145640819778,-13.630053987271765,-18.852418850316724,-24.074783720514745,-36.766713317326776,,,,,,,,-56.586378035743735,-54.788618142131725,-62.20121127214577,-65.23334788039875,-68.26548448332176,-71.29762109111977,-74.32975769351475,-76.46301435436675,-79.94459093178375,-77.69739107056176,-82.91975593780876,-88.14212080545474,-91.17425741327378,-89.37649751766673,-91.50975418117775,-84.88209779585975,-88.36367436999376,-87.01535445257576,-93.52906763679874,-97.01064421132872,-95.21288432207274,-97.34614098512174,-98.18804932912673,-96.39028943792175,-92.40230128499275,-90.15510142129676,-93.18723802825576,-95.76993466437375,-98.80207126560174,-108.85433262969576,,,,,,,-135.30165373337877,-128.67399734910276,-117.66588443484977,-111.48766802440673,-113.62092468408878,-117.10250126231375,-107.83517663932776,-103.39774851696973,-101.59709607255178,-100.06601528600078,-93.97571865592676,-89.33942694358677,-84.56756826170778,-89.31098388999175,-94.05439921496873,-96.42610580184675,-94.05439645213175,-98.79781116252775,-98.79781024158075,-98.79780901254975,-94.05439092537176,-94.05438999950974,-94.05438846261177,-94.05438723675775,-94.05438600824874,-89.31096822779273
223,16.402023471023142,12.920446893346138,9.88831028566517,-1.9047393682238294,-0.10697947294283949,1.241340443210163,-0.8919162192318595,-3.924052823128818,-13.976314184912837,-19.648119024804828,-21.78137568317885,-20.433055767039832,-18.185855905181825,-20.76855253762284,-28.181145669285854,-31.213282270599848,-43.00633192589885,-41.65801200737383,-39.86025211936783,-38.51193219631182,-45.924525326052844,-44.12676543462385,-42.32900554305786,-44.46226220606684,-45.304170548349816,-55.80587188566284,-63.21846501137986,-60.97126514952282,-66.19363001951086,-71.41599488417785,-69.16879502355482,-76.58138814933585,-79.61352475522284,-77.81576486424984,-85.22835799487484,-88.26049460042486,-95.67308772979686,-94.32476781412987,-96.90746444200283,-95.10970455455686,-92.86250469266184,-98.53430952851284,-103.30723442399085,-104.14914276783185,-109.37150763158485,-112.40364423829186,-110.60588435038085,-108.80812446014983,-106.56092459644486,-109.59306120119982,-112.62519780590884,-120.03779093633887,-118.24003104897287,-121.27216765022285,-123.40542431169183,-119.41743616124285,-119.36046455424986,-129.86216589359583,-139.46498728494885,-140.30689562895685,-145.52926049287385,-138.90160410671683,-132.27394772246885,-126.09573130413486,-128.22898796806282,-124.24099981508385,-110.59321867130882,-108.79545877845283,-102.16780239437287,-97.71675491394285,-93.61703276427482,-92.52437757258684,-92.48993734444286,-78.23124555928086,-82.97466118757785,-87.71807651251282,-92.46149122176985,-92.46148999439782,-97.20490562567386,-97.20490409078985,-87.71806975843384,-82.97465197828285,-82.97465105236887,-97.20489917046382,-106.69173074090486,-111.43514575707985,-111.43514422123087
224,27.853245909483576,24.821109304318554,14.768847938929582,3.817706629310578,-12.80523951417041,-12.748267914841449,-3.480943296120415,-10.893536423541434,-19.205009496017396,-12.127913137351413,-10.330153244720407,-25.21231110567743,-34.81513249740743,-42.22772562578143,-69.40934471368644,-90.41274738139543,-89.06442746631444,-75.41664632165941,-66.14932170349141,-59.97110528446041,-62.55380191825344,-60.756042026851446,-54.57782561182944,-57.60996221988643,-65.47199531979044,-77.26504497382342,-75.46728508015144,-68.83962869481542,-70.97288535815443,-74.45446193353445,-67.3773655769794,-70.40950217934642,-87.03244832805444,-85.68412840953744,-83.8863685207894,-82.08860863029741,-85.12074523623744,-87.25400189910141,-91.18501844439544,-102.97806809990044,-105.11132476143342,-105.95323310133244,-112.07447791406145,-123.86752756677942,-121.62032770035643,-114.99267131519241,-113.19491142725741,-115.7776080604794,-118.80974466521644,-116.56254480156241,-114.76478491034044,-118.24636148978243,-111.61870510644644,-104.09216877087044,-107.5737453497664,-110.60588195703241,-118.01847508009041,-116.22071519340744,-119.2528517996264,-119.1958801986234,-117.39812030485945,-122.6204851723154,-127.84285004167845,-126.04509014680542,-122.0571019980834,-119.80990213430044,-117.5627022717324,-113.57471411707041,-113.51774251816141,-109.96557498271443,-100.77742803556242,-99.81874424775742,-90.40644832938142,-90.48006593499844,-90.48006439780244,-95.22348002962843,-99.96689504584344,-99.96689351152645,-99.96689259115243,-109.4537235456184,-109.45372262349741,-109.45372139499943,-97.59517893660444,-97.59517770660744,-104.7103011547394,-99.9668833745884,-95.22346559410545
225,,,,13.10790967519398,5.245876578583989,6.594196494736991,-0.8183966361200419,-3.8505332399640224,-5.983789899154033,-14.295262973277033,-16.428519631648044,-15.08019971551306,-8.003103357708028,-10.58579999014404,-22.828289617759026,-25.860426219074043,-29.34200280002102,-27.09480293646402,-24.847603075960023,-23.049843180355026,-26.531419759193057,-24.28421989526305,-27.31635649964403,-25.518596611731027,-27.651853270705033,-26.30353335439804,-24.505773460745047,-27.08847009482406,-24.84127023468602,-30.513075071802064,-40.56533643727403,-60.277390789225024,,,,,,,-72.68446237918101,-66.05680599579705,-68.63950262984804,-76.05209575488601,-83.91412885708905,-91.32672198612403,-89.52896209222502,-93.01053867140303,-91.21277878351606,-84.13568242483802,-82.78736250613906,-90.19995563432002,-87.95275577062603,-90.98489237757906,-89.18713249021306,-87.38937259552205,-80.31227623758303,-78.96395632140604,-86.82598941686206,-93.33970260468004,-101.20173570680805,-98.95453584413502,-92.32687945443502,-90.52911956418706,-94.01069614432305,-86.93359978100301,-73.28581864036306,-69.29783048735305,-50.37071287520803,-46.38272472057804,-48.51598138340006,-47.57130167678605,-45.65382669654201,-56.392400832831015,,,,,,-110.84275633816304,-106.09933886614704,-98.98421265727706,-87.12567020259405,-82.38225211541305,-87.12566774123604,-91.86908275597006,-91.86908183708101,-96.61249654629506,-94.24078719512602
226,,,,,,,,1.4221711059626614,0.5802627636346642,-2.0024338695973256,-0.20467397696432954,-3.2368105843073067,-6.268947190856295,-4.471187299861299,-7.503323907987294,-9.636580564385326,-13.118157145339296,-10.870957281782296,-8.623757421273297,-12.105333994147315,-9.858134131989345,-12.890270736522325,-15.472967368419347,-22.885560499852318,-25.917697103859325,-24.569377187554323,-26.702633844898344,-22.71464569375331,-27.038130618847333,-25.689810698269298,-33.102403829514344,-36.13454043184231,-39.616117010184325,-32.53902065080234,-30.741260762030322,-29.392940844003306,-37.254973945892345,-53.8779200966373,,,,,,,-69.37409988657032,-76.78669301671431,-78.9199496797633,-77.57162976204432,-79.7048864217773,-78.35656650310534,-80.93926313535434,-88.35185626570433,-87.00353635088732,-79.92643998776731,-83.40801656666332,-81.16081670546333,-84.19295330510431,-82.39519341842134,-84.52845007960832,-83.18013016189133,-85.7628267916183,-89.24440336981132,-82.61674698558733,-82.55977537993334,-78.57178723119631,-67.11423434802134,-60.03713798951031,-58.239378096584346,-56.891058180928326,-59.467387364290346,-57.64109167418633,-56.6132185496773,-56.64484300242532,-51.91112791531731,-56.65454262281634,-51.91112515133034,-70.8847898224983,,,,,,,,,,
227,,,,,,26.42833216832372,20.756527326759738,-8.16588004611424,-20.408369669596254,-18.61060977937325,-12.432393363308279,-10.185193502204243,-7.937993640318268,-6.140233749305253,-17.93328340444924,-25.79531650171026,-24.44699658666724,-22.64923669562927,-25.231933331050243,-28.71350990394427,-22.085853518357283,-29.498446646306263,-32.08114327820124,-30.732823362797262,-38.145416490201285,-40.27867315233527,-38.93035323118727,-37.13259334178724,-39.26585000512824,-42.297986608044255,-49.71057973929527,-61.953069361018265,-60.60474944343326,-58.80698955244827,-61.83912615964425,-69.25171928858623,-71.83441592205628,-74.86655252986225,-82.72858562614329,-90.14117875813923,-106.31468493501626,-100.58590848975928,-103.61804509587029,-106.20074172907528,-90.36273231981124,-83.28563596216827,-85.86833259766024,-84.52001267994126,-87.55214928468627,-94.96474241288223,-97.54743904512924,-91.36922263269327,-94.40135924122927,-96.53461589754727,-99.56675250396728,-97.31955264272926,-100.35168924243425,-107.76428237512226,-111.24585895381728,-113.37911561457724,-106.75145922487724,-104.95369933462928,-108.43527591476527,-101.80761952393124,-99.56041966441927,-97.76265977315023,-88.49533515288624,-86.69757525998125,-87.53948360605528,-85.69939885013127,-83.78846043724826,-82.67421122316824,-80.20772577141128,-82.57659267058426,-82.57659174725325,-87.32000676512826,-92.06342239531824,-96.80683710570025,-96.80683618532623,-92.06341809879427,-89.69170874740524,-87.31999939660125,-82.57658130514625,-82.57658007515028,-82.57657854233128,-84.94828574313027,-87.31999294364527
228,14.767581373197288,16.565341263939274,4.772291609318245,6.120611525813274,-5.672438121791743,-4.3241182056357275,-2.5263583170707307,-5.5584949209287515,-12.971088048550712,-11.173328158290758,-1.9060035355317382,-6.229488459681761,-4.881168542710725,-3.0834086516987327,-1.7350887363987226,-9.14768186117874,-7.349921973731739,-5.552162082695759,1.075494301321271,-1.0577623540637546,10.399790527467246,-2.2921390689797363,-14.984068665247719,,,,,,,-39.69060148289674,-37.443401622281726,,-47.88813135394372,-55.750164454837716,-58.78230106203574,-70.57535071449377,-73.60748732038275,-71.36028745973476,-74.84186403259474,-73.04410414520572,-75.17736080673774,-73.82904088492774,-72.03128099509172,-74.16453765578376,-82.47601072625974,-80.22881086455675,-77.98161100410675,-73.99362285216773,-70.00563469923975,-72.13889135904276,-70.79057144028673,-73.37326807471771,-76.85484465581072,-74.60764478864871,-72.36044492665172,-70.56268503789875,-66.57469687990476,-62.586708731479746,-55.509612373290736,-53.71185248307273,-52.36353256175374,,,,,,,-76.17118543221972,-74.37342554406774,-72.59626626585276,-75.92187741531473,-69.87036156050073,-79.41639600331376,-79.50272824283672,-84.24614295033575,-98.47639076442073,-100.84809827236671,-112.70663827062873,-103.21980394001076,-93.73296991577274,-98.47638523841977,-103.21979994753275,-100.84809059240376,-93.73296438146872,-93.73296346259275,-98.47637847876575,-84.24612790200473
229,-1.4293467267674487,7.837977894136543,9.635737782367585,10.984057698851586,3.571464574762558,1.4382079123525386,0.5962995667245536,-9.90540176726546,-12.038658426461438,-10.690338508701416,-12.823595167062422,-20.236188297904448,-18.887868380958423,-21.470565013399437,-28.883158145062453,-31.915294746376446,-39.327887878243416,-37.979567959723454,-40.56226459514443,-34.384048176138435,-37.41618478245147,-44.82877791040045,-43.03101801883446,-45.16427468184344,-46.006183024126415,-51.22854789298742,-54.26068449528145,-56.39394115690146,-55.04562124167143,-57.62831787213844,-65.04091100338945,-68.07304760573146,-66.27528771564744,-64.47752782466841,-62.230327963421416,-63.072236307204435,-68.29460117485445,-71.32673778267844,-73.45999443808944,-72.11167452310542,-74.69437115715544,-72.89661126282147,-75.92874786901143,-78.96088447466042,-81.99302107667444,-84.12627773845645,-87.60785431892845,-85.81009442869646,-87.94335108843342,-86.59503116974446,-88.72828782952843,-91.76042443641745,-89.96266454913547,-88.61434462688544,-96.02693775677142,-94.22917786808443,-92.43141797172945,-90.18421811258344,-93.21635471878545,-95.34961137956645,-98.38174798173844,-92.20353156803145,-94.78622820317344,-92.98846830830945,-90.74126844876042,-89.39294853001246,-91.52620519094546,-90.17788527046042,-83.10078891388042,-81.74610154628147,-79.91980585617745,-83.49378421586346,-83.67968806301747,-83.67667489364544,-83.67667366335445,-83.67667243663345,-83.67667120814946,-88.42008591853147,-83.67666813954344,-83.67666691162543,-93.16349847884442,-93.16349755737747,-93.16349632450942,-88.42007823594042,-93.16349356174442,-93.16349202628146,-83.67665800111047
230,20.17035551321254,12.757762384594514,9.725625776862557,6.693489169896566,3.6613525692485496,-8.131697085036478,-6.783377168931452,-5.435057249284455,-17.228106900411433,-15.430347010151479,-18.462483613508482,-20.595740275874448,-24.077316854894434,-14.809992233732487,-10.37256411173945,-13.40470071303946,-11.60694082559246,-14.639077430506461,-16.772334093422444,-14.974574197825461,-13.626254280713454,-11.37905441678447,-13.961751048683482,-25.754800703530464,,,,,,,,-30.242867588664467,-38.55434066292048,-45.966933791340466,-48.99907039855344,-51.13232705911844,-54.16446366501049,-64.21672503050348,-64.60919339664144,-69.83155826688045,-70.67346661171143,-78.08605973678846,-80.21931639806246,-78.87099648015447,-81.45369310969045,-84.93526968886044,-87.06852635191547,-90.10066295764346,-93.13279956238148,-88.69537143698943,-84.70738328402547,-86.84063994595743,-80.66242353522648,-83.24512016397546,-81.89680024692944,-84.47949688166443,-78.30128046188344,-76.05408060274243,-64.14708774858343,-67.62866432680448,-79.42171397595848,-78.07339405819044,-75.82619419738649,,,,,,,-82.07521056672545,-80.17889626717545,-83.50738433545547,-83.80124775123346,-88.50316333939247,-88.50316180219647,-97.98999337164247,-97.98999245023748,-97.98999122286847,-93.24657313693245,-90.87486378667745,-93.24657037291945,-93.24656945144847,-88.50315136009846,-88.50315043702244,-83.75973235255145,-83.75973143100748,
231,24.741982345801375,21.26040576812437,13.847812636980393,5.985779534064363,-1.4268135900406378,0.3709462985713685,-2.6611903088116264,-14.903679932080593,-22.316273059696584,-24.8989696929126,-23.550649772793633,-25.683906435162612,-23.88614654574559,-22.537826627244613,-24.67108329044561,-32.08367641524961,-40.39514949210462,-38.597389601068585,-36.799629712999604,-38.93288636838662,-41.96502297470363,-40.61670305578963,-42.74995971520059,-46.2315362957126,-49.26367289968658,-56.67626603027361,-49.59916966820958,-52.63130627474459,-57.85367114473263,-63.076036009399616,-68.29840087892859,-73.52076574302458,-76.5529023488516,-69.47580598947161,-76.88839912009661,-79.92053572564663,-83.40211230398461,-76.32501594745162,-74.9766960243266,-86.76974567977862,-84.52254581788361,-83.17422589607162,-85.3074825573546,-95.80918389305361,-96.6510922333506,-98.7843488951346,-92.6061324837076,-95.18882911692958,-102.60142224510759,-105.63355884989261,-108.6656954546076,-106.86793556561162,-100.68971915476862,-108.10231227950362,-105.85511241750663,-99.22745603285159,-101.81015266003959,-104.8422892692596,-107.8744258754586,-106.07666598519961,-109.10880258737063,-111.24205924816863,-109.4442993598476,-105.45631120325561,-101.46832305453358,-99.22112319075063,-102.25325979653059,-95.17616343525162,-93.82784351959464,-96.40764759862964,-94.58788847588659,-93.56442262090263,-88.90610934826663,-93.60836944271159,-93.60836790551559,-98.35178353734159,-103.09519824661362,-103.09519732618759,-98.35177954721962,-88.86494521601162,-84.12152743531362,-79.3781093481316,-79.3781081154196,-84.1215237440336,-88.86493906980058,-93.60835377901361,-93.60835285718463
232,30.346687831834686,27.314551226582694,19.90195809546168,12.489364965028699,0.24687534497371644,-3.2347012348122917,-15.027750889142283,-18.059887493004283,-25.472480620620274,-28.504617226302287,-35.91721035310832,-28.840113996086302,-27.04235410666928,-25.694034188168303,-23.44683432788929,-26.029530956745305,-24.23177106923231,-31.644364197569303,-34.676500805513285,-38.15807737840731,-30.631541047778285,-31.47344939060929,-31.865917760779325,-34.898054368785324,-40.12041923449527,-45.34278410335628,-48.37492070565031,-46.577160816250284,-48.710417479591285,-51.7425540825073,-59.15514721375831,-62.18728381610032,-65.21942042195627,-62.972220558521315,-66.45379713816328,-69.48593374359928,-71.61919040464528,-75.10076698494731,-78.13290358525029,-85.54549671727432,-88.5776333238133,-90.71088998041728,-89.36257006309728,-91.49582672380029,-89.69806682990031,-97.11065996012331,-95.76234004463129,-98.34503667785327,-96.99671675914931,-104.40930988734527,-102.61154999611529,-105.19424663058533,-98.5665902473113,-96.31939038012729,-103.73198351001332,-102.38366359377528,-100.58590369746429,-103.1686003342403,-101.82028041700028,-103.95353707774228,-107.43511365235929,-105.18791378968928,-102.94071392887628,-101.1429540340223,-99.34519414698133,-102.82677072413532,-86.53932134614928,-88.67257800429132,-82.49436159268532,-85.10113373359633,-83.3448566529363,-82.3861728651313,-82.4861387039573,-87.27774420729833,-87.2777429769933,-92.02115768793527,-92.0211567664993,-92.0211555391333,-87.2777374532053,-87.27773653225933,-87.27773499623731,-82.53431721608729,-73.04748287997933,-73.0474813430053,-82.5343129135033,-77.79089544031831,-77.79089451850228
233,47.206381570361884,39.79378844173891,27.551298814604877,10.02947271981293,-3.1118968451671094,-9.625610031059068,-17.93708310683911,-25.349676234176115,-28.38181283833711,-40.174862490940086,-38.37710259832011,-36.129902737253076,-41.80170757799107,-47.47351241716609,-54.886105548746116,-48.2584491581631,-50.391705821665084,-48.59394593062308,-46.79618604261708,-49.828322642987075,-52.860459249302096,-51.0626993578731,-49.26493946630711,-47.01773960588912,-52.24010447159907,-57.462469340460075,-62.6848342044961,-63.52674254929309,-61.27954268914408,-73.07259233902607,-76.10472894680407,-79.58630552167108,-81.71956218253212,-80.37124226401511,-71.1039176451091,-69.30615775467709,-70.1480660988421,-79.75088749186511,-89.35370887743812,-82.7260524940051,-76.5478360811851,-74.75007618687209,-86.54312584000411,-89.57526244557107,-92.60739904760408,-95.63953565430711,-98.22223228984109,-96.87391237211409,-104.28650550030608,-106.86920213256911,-105.5208822138041,-112.9334753442601,-110.68627548441509,-108.43907561723108,-115.85166874711712,-114.50334883087908,-112.70558893456808,-110.90782904788512,-109.5595091306721,-113.88299405310107,-109.89500589759109,-102.81790953896507,-101.02014965064609,-104.05228625172509,-99.61485813047108,-95.62686997748511,-88.54977361897409,-77.54166070664411,-70.46456435006712,-76.12826429230307,-76.84291271725908,-80.52400269494507,-89.84969306246012,-94.65401258581312,-104.14084415190808,-108.88425947669509,-113.62767510688508,-118.37108981726709,-113.6276723452471,-104.1408380140391,-104.14083647797509,-94.65400245319108,-85.16716811708312,-80.42375033545409,-80.42374910960012,-75.68033102249109,-73.3086216712951
234,43.96028601496249,30.81891644532749,14.195970294832478,6.3339371919074665,-5.459112455651564,-4.110792539499528,-15.903842193829519,-18.93597879769152,-26.34857192530751,-24.550812035050512,-22.753052142458557,-20.50585228135452,-18.258652419468547,-16.46089252845553,-23.873485660118547,-26.90562226143254,-25.107862373919545,-32.52045550225654,-35.55259211020052,-33.754832214620535,-28.026055774078543,-39.81910542545654,-38.02134553389055,-36.673025618521535,-48.91551524185155,-60.708564895884535,-63.29126152569552,-61.94294160875353,-69.80497471292051,-81.59802436282752,-79.80026447469254,-81.93352113206652,-75.30586474605553,-73.50810485508254,-67.77932841533755,-79.57237806773651,-82.60451467365851,-84.73777133648952,-82.94001144095955,-78.95202329177556,-74.96403514066151,-77.09729179725156,-75.74897187999755,-78.33166851315451,-85.74426163864456,-93.60629474131855,-101.01888787275851,-99.22112798254051,-106.63372111071851,-109.66585771550353,-107.86809782427952,-106.07033793527256,-104.72201802037955,-106.85527467669755,-109.88741128311756,-107.64021142187954,-105.84245152565052,-109.32402810735351,-102.69637172168751,-104.82962838242952,-103.03186848866551,-101.68354857091555,-103.81680523356351,-107.29838180713853,-95.84082892824352,-88.76373256854555,-87.41541265083652,-80.33831628957455,-82.92101292488053,-81.55733620332353,-84.22094795762354,-92.64226809291256,-92.93840821387755,-102.38408516691055,-111.87091673294356,-116.61433144388451,-116.61433052244854,-107.12749619179851,-102.38407810586256,-100.01236875560653,-92.89724254555853,-83.41040821374253,-81.03869885866555,-69.18015640303753,-69.18015517718356,-78.66698674500554,-88.15381831245753
235,33.84092529813438,22.04787564610035,15.926630831637397,1.0444729710513911,,,,,,-72.85990474692363,-65.78280838586863,-63.98504849729363,-52.52749561598864,-50.729735724975626,-54.211312305616616,-57.24344890690361,-59.37670557043964,-62.408842175349605,-65.44097878325061,-67.57423543861665,-66.22591552150664,-74.08794862197664,-76.22120528138964,-74.87288536594366,-82.28547849337161,-89.69807162395261,-87.9003117303406,-90.93244833687561,-93.96458494511961,-96.99672154805461,-99.12997821090761,-102.61155478577462,-100.3643549231636,-98.11715505972865,-91.93893864748361,-94.52163528054166,-93.17331536294563,-100.58590849425462,-98.78814859864264,-101.82028520720365,,,,,,,-133.0975028075586,-138.76930764750261,-140.9025643072386,-141.7444726502876,-142.58638099326163,-144.71963765522162,-142.92187776794464,-141.12411787321764,-148.53671100310362,-141.90905461839964,-140.1112947221706,-143.14343133139062,-146.17556793758962,-139.0984715789496,-127.64091869331463,-131.12249527149362,-129.32473538320664,-131.45799203928664,-130.10967212476362,-118.65211924158865,-109.38479462132062,-105.39680646669063,-103.59904657855162,-105.78334680884564,-109.17897656775364,-112.75295492743965,-113.00277522262365,-117.67926184991666,-122.42267747820063,-122.42267594450362,-127.16609126770663,-127.16609004034063,-136.6529209954146,-141.3963372400546,,,,,,,
