dates,bjt7,bjt8,bjt9,bjt10,bjt11,bjt12,bjt13,bjt14,bjt15,bjt16,bjt17,bjt18,bjt19,bjt20,bjt21,bjt22,bjt23,bjt24,bjt25,bjt26,bjt27,bjt28,bjt29,bjt30,bjt31,bjt32,bjt33,bjt34,bjt35,bjt36,bjt37,bjt38,bjt39,bjt40,bjt41,bjt42,bjt43,bjt44,bjt45,bjt46,bjt47,bjt48,bjt49,bjt50,bjt51,bjt52,bjt53,bjt54,bjt55,bjt56,bjt57,bjt58,bjt59,bjt60,bjt61,bjt62,bjt63,bjt64,bjt65,bjt66,bjt67,bjt68,bjt69,bjt70,bjt71,bjt72,bjt73,bjt74,bjt75,bjt76,bjt77,bjt78,bjt79,bjt80,bjt81,bjt82,bjt83,bjt84,bjt85,bjt86,bjt87,bjt88,bjt89,bjt90,bjt91
1984-06-10,1.5360281719931663,2.1409769239841694,7.391558053166193,5.565607715925182,1.3635649370181682,-1.1408841422918385,-3.1291883452933007,-4.262673168057518,-4.6953218893051485,-4.76966825713879,-4.836302556900989,-5.165664725389206,-5.9247645211671625,-7.189591753541038,-8.9709751809404,-11.240574521797157,-13.95080281684784,-17.047033669846144,-20.472870769186045,-24.170236468910275,-28.07620658151808,-32.118372744549674,-36.21043499613387,-40.250089264710766,-44.1225162235105,-47.715109506997976,-50.95082003659638,-53.84041071494471,-56.51950079898103,-59.185576004048244,-62.01513214541228,-65.09148567708354,-67.74114158677082,-67.74114158677082,-67.74114158677082,-67.74114158677082,-67.74114158677082,-67.74114158677082,-60.77676896463197,-49.599410141721705,-36.65115781393479,-23.25227807248541,-10.592080312837027,0.3795894275090177,8.977464109865991,14.772087741772452,17.57096726543483,17.397828310412365,14.47108996960776,9.180278196747281,2.05803705178414,-6.256909122283673,-15.075344465784497,-23.74567833638889,-31.777137712084254,-38.93848705043388,-45.17998353226568,-50.532467821665705,-55.04425630102389,-58.75362390176076,-61.68251393721823,-63.84128483980555,-65.23942590027559,-65.89994683320418,-65.87572280666478,-65.26498646520577,-64.22081286374186,-62.94629427650477,-61.66344457736665,-60.539102096628426,-59.54813169097673,-58.29929237063578,-56.16602653288663,-53.85674231948451,-51.980101696425095,-50.80427575392747,-50.34570803158749,-50.476311247019964,-51.005548851417586,-51.73831803364601,-52.51084513389668,-53.20742929383016,-53.76030850132747,-54.13749812055892,-54.327490839415816
1984-09-30,4.849467193584189,5.602775791434908,7.284843448431502,5.077455286213251,0.5026315411776636,-2.6050560475526936,-4.526858431744699,-5.370369169613809,-5.488601760187294,-5.326287851743018,-5.26553550583094,-5.56464993920406,-6.359696902891528,-7.693361478941597,-9.549112018332778,-11.879876768142594,-14.627503594875861,-17.733145400666046,-21.140440039486634,-24.793792466773084,-28.633865993937093,-32.59198356204365,-36.58479821272908,-40.51055957603222,-44.249103623751864,-47.67063051139951,-50.665453462743415,-53.214642237826126,-55.48537131276112,-57.71457466999624,-60.11231801321554,-62.79687572670787,-65.73922910168187,-68.70597309568603,-69.26868642057514,-69.26868642057514,-69.26868642057514,-66.90839137631826,-58.50330674878853,-46.991216086480335,-33.77461580882408,-20.25792778097434,-7.627430492373492,3.2011853253588924,11.577489093476402,17.097509169019474,19.584744190403853,19.072299367404696,15.784060959232363,10.113049703241472,2.5960514161911306,-6.117255698476754,-15.308362490140667,-24.269556001409796,-32.45786831555745,-39.697140239688,-45.99525538898456,-51.41145821826791,-56.001272774443635,-59.80049038479871,-62.825003463601035,-65.07743990976502,-66.55788220651914,-67.2780461869342,-67.27832428949063,-66.6457117738529,-65.5280003169558,-64.13643687770173,-62.72690414267947,-61.54683904409319,-60.70696874612702,-59.815402984971115,-57.274988192068065,-54.69884169558361,-52.77233073366489,-51.67301928234491,-51.34608078820969,-51.61919429209462,-52.2748156573565,-53.10341933267057,-53.93656817748297,-54.662661902655884,-55.22439576416923,-55.60097474252166,-55.78879596736232
1984-10-16,8.157463561474628,8.759811636679387,8.102182003990833,4.921565233843353,-1.3819015815190028,-4.697903887701614,-6.257963712541198,-6.4275731532738405,-5.893071614292012,-5.282608486660479,-5.0146321191773495,-5.3027288684137375,-6.2104207240555525,-7.7104887914811115,-9.73251413526134,-12.194532810729129,-15.0201285824445,-18.144435381651988,-21.512845103840505,-25.075633621841007,-28.780858795521,-32.567085677040325,-36.35680886825054,-40.05074560742281,-43.522566465168495,-46.61498126218828,-49.150370969131814,-51.01863539522793,-52.476602276230665,-53.83711162214411,-55.36414214672777,-57.23450197177607,-59.499160601364906,-62.02812094549995,-64.43651936050503,-65.99398763534168,-65.53746709324776,-61.51186218705067,-52.663890338468775,-40.49168024165078,-26.83288752578676,-13.195151399389715,-0.7174813054994615,9.764121699712007,17.665163051905097,22.62473686962244,24.491448950022516,23.313044660975322,19.322805305408906,12.920149392725932,4.647317866985929,-4.833180976765959,-14.758682891904016,-24.307265614671905,-32.77717586295432,-40.15794932994197,-46.57560199765277,-52.1323437469448,-56.88946783213112,-60.875740522725835,-64.09624501593089,-66.54043659881779,-68.19172410147655,-69.04064761307228,-69.10291980969617,-68.44194689271018,-67.19194597528286,-65.57265234977257,-63.885354269217544,-62.49625169279045,-61.8290909247425,-62.02298185621714,-58.29356270041876,-55.27102579348349,-53.33722505706419,-52.42628604547713,-52.36899180575239,-52.9232580581193,-53.82459701183711,-54.83745298467022,-55.783778135451314,-56.560137924836795,-57.1325019142929,-57.503816557466166,-57.685745775112764
1984-11-01,8.55446282959349,9.773051761206887,8.165457254522892,5.124080459139918,-3.8483129100271185,-6.568086029563119,-7.200085344657452,-6.103023570110565,-4.545470085240083,-3.352074364865473,-2.9081907708973063,-3.308318383941071,-4.485137972631094,-6.302281613900448,-8.612891752324856,-11.290188417131901,-14.237912051070623,-17.388259070659103,-20.69337353799176,-24.114494772682576,-27.61117255618558,-31.131829561469885,-34.60620361032545,-37.93920875048781,-41.00335359872133,-43.621576954286525,-45.528935099431976,-46.37578131717186,-46.64425690787493,-46.733536560637106,-46.95221718297904,-47.53983328540778,-48.648888654056805,-50.29343945870852,-52.26543550529277,-54.00432198509287,-54.370812550331266,-51.2546817916587,-41.54563430172317,-28.52250626011164,-14.524125761831044,-1.017590861868257,11.004957926850125,20.831286370492933,27.95507904804151,32.0567575463196,33.00513867676989,30.8605644099801,25.868385836234836,18.43964035460033,9.123889516236602,-1.4131981626654238,-12.386096238912955,-22.83538493236358,-31.64105901035464,-39.22423945205276,-45.85660664955981,-51.662698765149514,-56.69692230759182,-60.977692448370135,-64.49946711177893,-67.2382823998031,-69.15792228056017,-70.2206630930545,-70.40592093534349,-69.73941884372402,-68.33131536771708,-66.40997371409298,-64.32136386809816,-62.48391070652667,-61.5209252239581,-63.91705585909608,-57.75535982369507,-54.53472888404144,-52.758919723094266,-52.15489904656795,-52.490437944841574,-53.44726194702298,-54.69674733950541,-55.969002724727716,-57.06740250484427,-57.89818353697177,-58.47008780993855,-58.82536942164222,-58.99603836333557
1984-11-17,3.4352115821846496,4.931463045031023,5.660311884214025,3.078848537945021,-2.6303211108980236,-7.781460857822992,-5.990483108087915,-2.7063666755780105,0.1512100419617468,1.8515866610509306,2.2349673092087983,1.4386703506073104,-0.2744941893241162,-2.625939057278174,-5.380601228715761,-8.368291475796866,-11.48101968325119,-14.658281073248588,-17.868538996920222,-21.091416885587023,-24.302447596736272,-27.460922031980715,-30.501086332913985,-33.326784830733175,-35.808117782677414,-37.77097387185222,-38.928993549408005,-38.45355132809897,-37.26749488802335,-35.76919457581181,-34.27343387253103,-33.07565249222358,-32.43548565763609,-32.52246516769878,-33.32825620463825,-34.540226013489985,-35.323720071368484,-33.63925152407597,-22.668968446199585,-9.27622987794257,4.356554264269391,17.090571086870057,28.13988467440811,36.901805499415616,42.915622077274804,45.87051423116992,45.631517578852026,42.26105515030633,36.020434233425306,27.346978655954388,16.81466359402333,5.094507389645742,-7.057214668941185,-18.685126457260992,-27.83317904712527,-35.78222067365459,-42.81512238739856,-49.02828964589702,-54.46771721791902,-59.152241427649585,-63.07638709514379,-66.21019833360015,-68.5007956518827,-69.8790655139598,-70.27687096712782,-69.6632471138559,-68.10785254485995,-65.86460143667762,-63.41911087482703,-61.37708743116133,-60.16935780257745,-59.82583079555155,-55.486811947930676,-52.09276565564409,-50.34598519947917,-50.040884633812595,-50.84000933625845,-52.28660754895037,-53.95779868948728,-55.552158563782655,-56.830072966243165,-57.69626006407742,-58.24087654062629,-58.566008043786724,-58.72171349773532
1985-02-21,-3.774773553431203,-4.9094805931236465,-6.446106639370669,-6.96052802280866,-8.091932172438646,-3.94594014349434,2.101347129303292,7.604496704991561,11.369367853832216,13.053549436539981,12.838500221090442,11.164275975626254,8.529233344910722,5.366741545829768,1.992659221841393,-1.3974706418699157,-4.7048336156231585,-7.895100592314577,-10.967733198769508,-13.93077425143963,-16.781194089597648,-19.489548479986354,-21.98815421366379,-24.162560155240556,-25.844633145818477,-26.799852437174536,-26.696891624457464,-25.12188336048166,-22.509831718452233,-19.249134435320002,-15.695997340976021,-12.216279374739543,-9.178374976636746,-6.892679968926984,-5.4900389098930304,-4.726174210542808,-3.6814260029002526,-0.31469612936706426,8.577445088158811,19.939477592246874,31.72018623938027,42.72768053598736,52.17225693902412,59.44409799912552,64.04795013298877,65.62057743565134,63.981464469981745,59.177438013759456,51.49313385327446,41.4204031897807,29.603189985002132,16.78659427366358,3.8025838564435617,-8.380340341540034,-18.664117770969426,-27.511672716755072,-35.24548330421226,-42.041273485248155,-47.998745711690844,-53.171175095752574,-57.57359059824853,-61.18360639912305,-63.94046896317593,-65.74597936875529,-66.47434577417488,-66.00669740478236,-64.31819954009251,-61.64285511712126,-58.65034757737857,-56.25827421470444,-54.50255601127395,-52.68724602604078,-48.81319776853172,-45.32318285265853,-43.81541725348495,-43.885971913114986,-45.21587674163908,-47.1964374179982,-49.31388475359165,-51.299837202348556,-52.79598538578955,-53.64710150507267,-54.124572273996705,-54.41450464219355,-54.562507225936656
1985-03-09,-14.788491041866394,-14.892586846306244,-14.16903980623232,-11.490583466147768,-7.155276654173463,0.479434734809729,8.659905783562067,15.112651059180394,18.752020947357835,19.49196528981662,17.86882520447142,14.666899054122439,10.640305461698347,6.366670243771239,2.211335081843572,-1.6431121621900502,-5.142257054843526,-8.30528797623083,-11.181499114335395,-13.819334984314025,-16.24432556155614,-18.4415300423193,-20.340533939298155,-21.804168153566366,-22.62397622757436,-22.52531523943685,-21.193567957492064,-18.382975061361492,-14.244488682032966,-9.05339603881174,-3.1505365266926333,3.0504991005550437,9.072566435907277,14.440477331683269,18.829344411833233,22.296459514627543,25.535701432412452,29.959021931028133,37.02646207669261,45.72626166539101,54.84056624551033,63.44442101005376,70.81398375961135,76.30591262455033,79.32893449310205,79.39923906048222,76.2374373306547,69.85233641540043,60.563253637143816,48.94923629538624,35.758424506029655,21.821395790275915,7.993687202977696,-4.891027895087518,-16.183233796680724,-25.962807696256164,-34.46149858349696,-41.88579137940934,-48.388002726526054,-54.06667758963607,-58.96937854149809,-63.09337549365034,-66.38269425348051,-68.72116464631569,-69.9255411750301,-69.7560099748149,-67.99545003885191,-64.71028091828134,-60.79180413442441,-58.14582212540853,-56.215463529760996,-54.10965582217534,-49.6470716886048,-45.466238845522184,-44.50199365067135,-44.84967995690698,-46.64776313064192,-49.06912457824393,-51.53886520434668,-54.061572067627594,-55.90170076526698,-56.62968587420471,-57.0026993778219,-57.29076172213826,-57.46580867189152
1985-03-25,-26.369407655629118,-24.579556760706907,-20.502053955544795,-13.743595418663745,-4.772691704033207,5.739840268098021,15.316483652615602,21.781626982375087,24.214269236896087,22.91508535459377,18.919745046748062,13.455183283610097,7.556800000506257,1.914004339333303,-3.1178502532753782,-7.430118982373642,-11.061720862014795,-14.118482201190034,-16.71913738189056,-18.96372265244719,-20.913958267947805,-22.576023390779824,-23.88244682246966,-24.677222212041556,-24.715047076119504,-23.68467160389048,-21.26205578127349,-17.20901310492576,-11.506537475514904,-4.295602250771367,4.146244236731604,13.390267952925797,22.847137570692723,31.81539987206088,39.64085477507558,45.99265106534244,51.13426598379078,55.928126152732716,61.28202786107278,67.19750584873702,73.32033948323419,79.20336806660202,84.30698143240511,87.97050643521828,89.4565692939965,88.08193712580953,83.39942029478038,75.35378744177876,64.32276140289599,51.02048113888111,36.33850052028288,21.20100394473559,6.463120170969603,-7.168896108374952,-19.253268693951384,-29.766201116570016,-38.88372317546663,-46.82532301554744,-53.78297847368731,-59.89553800700941,-65.24343841062563,-69.84953197779305,-73.6763002935536,-76.61254161307477,-78.44477270474016,-78.81532914569146,-77.20910323571741,-73.18149371668301,-67.54624073769804,-65.23007713399545,-63.68489023990378,-62.723620594412466,-56.82277022417776,-50.96016813489871,-51.45613223983088,-51.30394927229838,-53.12612696275306,-55.54779763465518,-58.01281885664582,-61.51718602004604,-64.1193199230172,-64.46131480083756,-64.7505400148774,-65.15806775336966,-65.43696943186734
1985-04-10,-38.053791778640914,-34.30290565261623,-26.714465766120497,-15.570369409984096,-2.0551380459452275,11.738126755399719,22.800516092752844,28.74902103410085,28.961758549411627,24.447248221641644,17.04249895154635,8.590483175852853,0.43024349249003535,-6.708237942644871,-12.577916969912565,-17.229841341987537,-20.855359314601174,-23.679765874744135,-25.905077069071694,-27.68798420563786,-29.131401676872997,-30.271310203599796,-31.054010506290297,-31.311176607518064,-30.757343906122458,-29.02926071243502,-25.75263506467377,-20.62361984072652,-13.483675071500272,-4.330651283498696,6.661990494068448,19.09432607359554,32.27545226782212,45.20945697312885,56.74233624149292,65.94201432420294,72.54625055639235,77.10182208877501,80.50629263668793,83.4652583566039,86.43088605231037,89.51970306147177,92.44181733491365,94.51455580443155,94.78300584070945,92.25234618323952,86.2053575347274,76.4911204963999,63.59976332002901,48.46549944817616,32.18712904447665,15.807866724153143,0.18573970964104092,-14.074195243177144,-26.664281556617766,-37.586861979789944,-47.03156522821155,-55.24771067070117,-62.46266918907838,-68.84468051859358,-74.49669090705657,-79.46293443563218,-83.7319480522919,-87.22492393693801,-89.75780300993256,-90.95079946488318,-90.03619198557942,-85.5873820065845,-76.44441540743514,-76.19780832502738,-74.94184546519875,-77.02377004702976,-69.27515520101679,-61.38180933168678,-65.18690102210576,-62.03486217691977,-62.49641467033774,-63.64353336775275,-65.36651086068531,-71.20867736343615,-75.71036612899331,-74.9937770929335,-75.45452017880768,-76.2171206704495,-76.68732230665131
1985-04-26,-50.094638124544474,-44.555185464419594,-33.59583440467458,-17.910343102968227,0.6200122714794816,18.617168124841157,31.739299881920033,36.814286890060714,33.70643391838371,24.658800009921947,12.770332226526762,0.7258924047447408,-9.865612844581392,-18.385518630036756,-24.848011388520888,-29.572220540439048,-32.96223547359938,-35.38507365332913,-37.12409049888157,-38.38372723322021,-39.30627197951702,-39.96720641351055,-40.34460261707312,-40.26802897900046,-39.40054115009161,-37.30361258136577,-33.52191658929951,-27.655100656876186,-19.409303902678573,-8.626128564611577,4.673165912804791,20.193084954397705,37.20374957185675,54.38102974904706,69.86782804152386,81.8463701252897,89.41167337778234,93.06495742267322,94.00500960764435,93.63684787076676,93.26658806976911,93.62925070972193,94.69467715446672,95.71239023956633,95.40047782228083,92.28276618184145,85.20412183930955,73.8731318657604,59.0108680147556,41.92127471373169,24.00448234155334,6.4540982693948195,-9.87076811358304,-24.468084978661807,-37.165768593758,-48.06696811254494,-57.438914368034716,-65.58943347063774,-72.78181466800214,-79.19667523366542,-84.93689006475324,-90.04938823489647,-94.53899244935872,-98.36439516809963,-101.41346835660437,-103.43294322501117,-103.81224491936177,-100.65494457412245,-85.51532883366446,-91.13085139587645,-89.44931762735945,-89.70446396487046,-84.56030037773644,-85.32399483852447,-85.35670503161248,-77.6800908660615,-71.65037866156496,-67.82494523861925,-69.06610248239122,-80.61629797938957,-89.07612245801448,-86.34410729416646,-87.74321249173778,-88.95303795294865,-89.53756318737038
