dates,bjt7,bjt8,bjt9,bjt10,bjt11,bjt12,bjt13,bjt14,bjt15,bjt16,bjt17,bjt18,bjt19,bjt20,bjt21,bjt22,bjt23,bjt24,bjt25,bjt26,bjt27,bjt28,bjt29,bjt30,bjt31,bjt32,bjt33,bjt34,bjt35,bjt36,bjt37,bjt38,bjt39,bjt40,bjt41,bjt42,bjt43,bjt44,bjt45,bjt46,bjt47,bjt48,bjt49,bjt50,bjt51,bjt52,bjt53,bjt54,bjt55,bjt56,bjt57,bjt58,bjt59,bjt60,bjt61,bjt62,bjt63,bjt64,bjt65,bjt66,bjt67,bjt68,bjt69,bjt70,bjt71,bjt72,bjt73,bjt74,bjt75,bjt76,bjt77,bjt78,bjt79,bjt80,bjt81,bjt82,bjt83,bjt84,bjt85,bjt86,bjt87,bjt88,bjt89,bjt90,bjt91
1993-01-26,381.823854726595,379.278138992715,378.423997472485,369.34416769423,357.713380409957,352.813747441953,345.629328968168,339.30460857524,330.742179056455,328.74036669006534,328.0054377801679,327.494338928463,326.7557067415194,325.444876923366,323.3279273521965,320.3806689358053,316.3865796336738,311.49970818612644,306.4338528896198,300.78867496837654,294.00852546846727,289.60293471109776,286.65129023247346,289.41480698814644,294.16025632006495,298.87076631283094,302.52591128552604,304.52435513511114,304.52094087047675,302.41370744717426,298.3823320324878,292.89407593514136,286.6018941075796,280.12904370064575,273.821714422398,267.888520379166,265.522972347675,267.333770232446,268.60457745553094,268.011270027609,266.53270607367403,264.9264242022379,263.59342454477985,262.7121448925081,262.32839141337297,262.4037894334421,262.8473363397993,263.5432806347853,264.37467853485435,265.2395548019836,266.06000337613517,266.7852646468337,267.38991695928087,267.8708121284648,268.24995849776747,268.5931243163241,269.05029761732345,269.807002974805,270.158985555676,268.159728558469,280.26577481522827,285.2027273663724,286.8627031529903,287.12819671834666,286.9564964526153,285.8131231708308,284.502254529291,281.312822131282,279.095536043824,281.122262791626,283.430132243199,277.774576355389,276.005843740414,284.1692199023329,288.66687700621867,287.699185770418,282.166032664572,283.7846031722805,285.85193890989046,288.06649192630323,288.8912119801121,288.3297321415226,287.0676056742039,285.97905651205195,285.3997766629525
1993-02-27,356.319457231025,352.406483147669,347.602405360358,339.67238632175,328.612190769978,326.899521366232,336.48495504209444,338.41276055970854,333.988198053848,331.16635862917207,329.8082558328331,329.065828307584,328.2308563515792,326.7516151716087,324.1943567387717,320.45632094921416,315.95453799891493,310.6282960940271,305.9703624095986,301.7561484173435,296.7801945386447,293.5987212989065,292.4827088251456,293.7690856210386,296.086521617132,298.5123721920981,300.364244882924,301.1183815158331,300.4343867652419,298.19181468894317,294.5091967061852,289.72352394130525,284.3130130011854,278.78290311095293,273.6078149484548,269.468976298012,267.9682165764549,268.6365652253757,268.78001913130197,267.76716540001905,266.1507517347617,264.49753992754046,263.1687832975855,262.34957010556593,262.0893508992255,262.3372924977679,262.974927854665,263.8558369592788,264.8401671782398,265.81556299624174,266.70887947579496,267.4911962362101,268.1743723965328,268.7981776685859,269.40205721850924,269.9493308502217,270.1791901248521,269.48156941861,266.56111403742153,264.4879403761007,273.9528664747113,281.7650127635767,286.4318397286461,287.97788285015594,288.8440229064565,288.9283410769267,289.0769250402792,289.1800210100252,289.84456009492425,290.2242284434314,291.3187045932607,288.22695629273164,286.1778591925804,289.3833290167491,291.23460435105983,289.70445711706674,284.8267562190546,283.99329318156936,285.038326907537,286.6240223894918,287.6281377372836,287.75166301094725,287.27525748110963,286.6995129685905,286.3464988335515
1993-03-15,356.203412369853,352.935505260676,339.679603813953,327.93483459201,316.969156332154,332.5235592636463,343.23511102416177,344.33290015461273,338.64986499758925,334.2197506260146,332.0328450356768,330.8994208435136,329.81569285465525,328.0720350072461,324.97876732319014,320.27626696184996,315.5249190000389,309.3170811480337,305.5652758998851,303.9028024721026,299.91085784773054,298.2053912807574,298.8119210067701,299.18173251086625,299.3371925999919,299.6753026503017,299.8898596119311,299.50412739266915,298.15648663077485,295.69865267504315,292.2098223474811,287.9715274656068,283.4224587671055,279.1138913432753,275.6818973023468,273.75976452836255,273.4183539684943,272.9819816706126,270.81395898090545,268.32531110057624,266.0301175749394,264.12408501891264,262.7528662438511,262.0220662726883,261.9436656816675,262.4328009200213,263.3238301316134,264.42622161734835,265.5730630654464,266.64094999597256,267.56136799209236,268.3289400429808,268.9980220856597,269.67019958991676,270.4847385719605,271.54952321406944,272.74190179920515,273.990633469295,272.25447565877477,271.22160294450293,277.110528885501,282.391863998307,287.2825923329193,288.0206542302299,290.1188506490982,291.6382955106394,294.78992220361374,300.1887015522329,306.0018409131112,304.20942218645985,306.5786135496767,305.3020871946013,300.81111295850474,298.9586401931229,297.1663276299035,295.3577527110392,289.1128829806877,285.9844342866428,285.3966681326971,285.99852285385265,286.7283765493631,287.09977735424206,287.09270784484835,286.918451486193,286.7786239794243
1993-03-31,396.504472089161,390.980827963553,383.429204165854,376.536976854604,372.083624180677,363.749183949065,356.713092430596,349.507603822805,339.227844883648,334.80747318021065,333.2840252908845,332.29213973121375,330.973600776113,328.895896851593,325.261857158585,319.228873175038,314.95162006507,306.987237294632,304.026142466349,305.710217337087,300.801868093569,300.165709069188,302.850718102743,302.791842846895,301.59976460210294,300.7620018467108,300.02640986962615,298.9223334407934,297.1082697758014,294.45856813896444,291.05841161644463,287.1711355732624,283.2075516223283,279.71212692650664,277.35401522874685,276.758666220761,277.273757071756,276.033186890411,271.7158708274007,268.28402017493767,265.6962727037592,263.7347752893464,262.41529516075025,261.8437273597106,262.0155289512185,262.8169506496774,264.0128793772467,265.35292359071263,266.6454482195125,267.7573567953242,268.61981794281945,269.24498644768823,269.71626603995594,270.1564611187118,270.77515085535134,271.896146483385,273.58006195925,277.989686450284,277.785440797388,277.097953320642,281.15620217127,281.943820357254,287.335177703297,285.303236304355,288.996021728239,290.47196649759724,295.14537802121185,304.1490227128652,316.41184817417,309.383040966516,314.877485969875,314.108337723202,305.936054691509,301.150334347573,297.690740832679,298.765155698617,290.451729091493,286.7651657151595,285.5295922033944,285.57636130097933,286.06649047641605,286.5191191181269,286.7738443718621,286.8654340293011,286.8818334716276
1993-05-02,388.277423256221,379.931972486139,369.940159124562,360.167107669874,352.580686715826,343.48338906471,337.347344950828,332.908620856586,327.353722293117,332.2679864102796,333.9001247036558,333.28402949822294,331.31516751012737,328.15317068462923,323.5268289660214,317.4911753290821,311.96559150759737,305.8200998480469,302.39216194740084,302.01566416082676,298.4575795058055,297.2713993513422,298.9759272684432,300.71075916678376,301.07007709113464,300.79484883988374,300.113717618382,298.84900869363486,296.8309418555895,294.05058891565307,290.65449864129425,286.9020098753523,283.12569925559484,279.692136693743,276.9380700733175,275.0358587057817,273.6890615075577,270.6823140340314,268.65135784057026,266.85270952330643,265.10248008317166,263.50468453794844,262.3660799567598,262.0303622235938,262.50449369759906,263.68044179719436,265.2079630401953,266.75692081933505,268.1377974379826,269.2164647783414,269.91204634052673,270.2506952906584,270.34011637617067,270.2102353547934,269.89056095912144,269.4595996653223,269.134255902569,271.138654257891,273.255101441708,279.721654050437,277.17741055824,274.781198050916,279.712451387182,280.674932127061,283.223077575336,283.559558859432,286.514308236302,291.074461182714,298.862739737282,301.795098049767,299.961115593465,294.195572671472,289.286171323909,282.008449815753,286.0099267997138,289.785611950661,287.52254700008416,285.62170676792243,284.86276374313604,284.9571716867462,285.45297679034695,286.0052184865291,286.43842419336465,286.70887469143395,286.8332879777498
1993-06-19,368.275278639889,366.839843461554,365.520173446881,361.922930900653,357.43371078334,352.762205903513,348.482917042218,340.115880279071,338.213782202657,339.008177839132,337.2280791397117,334.7889580979802,331.4851091901832,327.1126098700512,321.5926337569379,315.2911977993443,309.391228025133,304.715237331063,300.624391697859,299.445473958394,296.135347220991,294.396663960297,295.346195111234,298.4943111553554,300.00468711062746,300.48232843843675,300.2562483362061,299.1348941031201,297.05728140763756,294.1672384309694,290.7133893114981,286.974116142881,283.2157611308556,279.64926487290995,276.3533534236532,273.236591968605,271.110210998104,266.038842599413,266.50809298271014,266.3099532026388,265.39019281957786,264.09881840440465,263.0307065234865,262.9559664674496,263.7112522206474,265.3003468215574,267.1270764194614,268.7578366985333,270.1061838051756,271.05228887994514,271.4650077974923,271.39790583840687,271.1018856753196,270.4794057604191,269.44273909247846,268.14203145562936,267.085277347559,268.024575975665,268.415523621917,268.165394655153,271.08164478906866,272.5518546954622,275.9341965179659,277.5591643510039,278.4399292933763,277.6017855813868,277.087367626063,278.21000653057,278.608021251551,280.483576050842,275.854526006701,274.107221705325,276.344227642408,274.8802017144304,278.32481169455093,282.11976509406736,283.1191588341021,283.27185059805583,283.53560940211344,284.09711408982355,284.83190546692805,285.5618340527824,286.16036858193377,286.56879803379314,286.7725127279531
1993-09-07,355.354952857461,360.082645891513,360.080516068762,358.667759015615,354.398527023024,348.088729394476,344.353508992842,343.463671044365,338.097809268477,338.87639190870726,338.0152361036777,335.4283236471519,331.44207536463,326.26697029157015,320.1374343804762,313.632209496385,308.032154873095,305.26914253784,302.342367680996,297.560378143935,299.927564784216,299.338979737582,299.877396820779,299.591373003445,299.99112987087494,300.51873281179274,300.7437793303908,299.7889383436345,297.61158211187836,294.55382275468554,290.9966448948805,287.2589189599599,283.5973749534989,280.2454324161939,277.5115529059842,275.945055345639,275.893539085468,273.566896363346,270.10723582174654,268.59513160496545,267.5985854983769,266.2514479295308,264.9003733645912,265.20213706023884,266.0591163138393,268.0756398282464,270.0370497138372,271.40744591701247,272.5103078440662,273.22513842743615,273.2306019349834,272.58493912188123,272.0721836466464,271.2750687474077,269.9833800741438,268.647093763164,268.04741810109476,268.86422504007885,269.6200229040088,270.4810346541451,272.4823745090183,274.2186228370088,276.2506041476067,277.3177885304942,277.09974553924,275.3966811998341,273.2725961364136,272.24113024925356,270.864540544468,274.636878003295,279.816050546512,273.360839300001,273.095469675227,272.3686406767507,274.472418691604,277.4661275262762,279.5452654164071,280.9450841067807,282.10419028752654,283.217650453353,284.2883315167291,285.2434219796828,286.0086221058257,286.5359837877656,286.8032320055463
1993-09-23,350.9514865789726,347.458471876877,345.179542377421,343.629334638671,341.001657988802,334.553619780252,335.203423377709,336.98280257255385,335.95134612148354,338.4594586992771,338.44201154888503,335.8670350379748,331.50900102273584,325.9118087941136,319.4666470111514,312.6532770428853,306.3599585882848,302.365322448223,300.036252906678,299.129473469638,297.864152214009,297.104217613064,296.725503387678,297.83799468152347,299.775394540513,300.7209530925941,301.6813534327316,300.74199004382143,298.24899902098616,294.90097710415307,291.21006348400095,287.5022369960294,283.98512893398555,280.7999424425834,278.0998164130502,276.1975471724601,275.3526718102899,272.28115331178947,271.0868783643638,271.22895172521856,271.43182171572164,270.5041536310214,268.4617713723131,269.77331562348894,270.18386827790135,272.600346346646,274.2128296771118,274.5324863528319,275.09269845998995,275.5619744212774,275.06022534110076,273.3755286299684,273.01328950734523,272.38243522669694,270.96193520533603,269.7256915422741,269.87823402177435,271.89051114728113,273.8998103356983,277.0002466581526,277.4724380654484,278.174143082925,279.06683141401817,279.72285085116783,279.1560912022978,277.3719918481516,274.7283556738622,274.56967651904347,273.00943269968894,275.3406552402322,277.24434435446375,274.8946140741945,272.19126346145293,271.6597102192192,272.9504772594343,275.1528543366534,277.34303729543564,279.2838831328747,281.0112791720376,282.56984364936136,283.95454858580916,285.1288946106656,286.04879498988436,286.67904426181906,286.9986343889317
1993-10-25,360.716080755381,355.3432777221,351.000485670056,349.75752314944,346.909842284282,339.106045737924,334.780278001627,335.322924306651,335.08208812455,340.2871979830935,339.80645919660327,336.58417038953246,331.8450643260067,326.17153565258116,319.9801506222966,313.62009991719975,307.338585047314,303.312713725029,305.27552837465,304.07402046366,299.856429166743,299.192393566948,302.494376168957,301.341950182528,302.53647433540294,301.52034259539676,303.2098358300255,301.6698691857601,298.4991245329937,294.77717257384603,291.0040651288094,287.43465393220805,284.2094144927147,281.3522022735047,278.7225256432058,276.226742204929,275.553888955018,270.420087438332,272.0499939856181,274.5501523036071,276.9831993947519,277.8555505311873,274.872745771025,278.334786180107,277.498985525177,279.70199903741974,279.68352082067383,277.41725073540454,277.2309542036114,277.6815354686985,276.80051343318144,272.879258854399,273.5331421864216,273.35589551430036,271.4778023073111,269.91102933475145,270.54700023629357,274.55125089372405,276.93794021021375,283.98028117597187,281.5511167917589,281.6091119313639,281.97683404720436,283.21881548304253,283.23114790044366,282.89336361447647,280.190839985518,282.537577970716,279.908282953186,281.184183373835,279.259291340044,279.493004526033,274.106198853981,273.032612111111,273.1563588039284,274.4255708830928,276.32609147009674,278.41617918837096,280.4514357072437,282.3104642534806,283.93241956263756,285.282930717607,286.3289829638577,287.04174544649345,287.4023904743124
1993-11-10,372.910997622984,366.512206655002,359.600284939027,356.302273831151,355.568439417166,349.201315344873,343.894545104684,342.118539816999,342.190759274308,345.405205675536,341.30468718166,336.9894565337393,332.05208001519327,326.63468460430647,321.2852024117158,317.0208003584163,315.353084230574,314.263842358295,307.805430705869,309.617400044674,310.327900383111,318.989804642221,315.893934723267,316.595639029801,308.828183915542,301.522773294423,304.428989949146,301.38801107802635,297.5211058828253,293.666621777145,290.03346960309085,286.7753479312213,284.0611162072618,282.0310064100006,280.6261984044022,279.362641839732,279.741123512076,277.114548382072,276.0439895384813,278.15954785845764,282.43928038568026,288.110765958993,291.235039755513,289.271282260322,294.761767433085,289.224274087583,284.962318136156,278.548248628679,277.989833454003,278.73223445782526,278.231701023613,270.175932109595,273.326156673228,273.487164899469,270.6033317558414,268.1463284874319,268.226066828032,274.682662305268,274.073781406305,287.250622971698,279.587899290107,281.656361128254,282.367425401336,285.397233464394,286.395651029119,290.473124485904,293.283324839159,289.343269509171,293.496327587582,292.141405233119,291.192969944415,286.761723655414,283.173430867812,276.56118151084644,274.0761763766537,274.3609897706109,276.01717026492713,278.19846109688626,280.43728748797065,282.4920207485776,284.2640285618707,285.7322437084927,286.8667363198844,287.6376015357456,288.0266658583497
1993-11-26,366.903997205209,365.004642216716,358.15773980577,356.417294837148,348.774520863588,343.245620037779,337.30668821151,333.94714305174,330.999897228222,337.7206390482969,338.4306524460147,335.87809614416824,331.5983549964114,326.44585220226946,320.98264214201083,315.4942628658545,309.899803912485,306.042138631127,302.269293458667,301.749843840311,302.042446121481,302.628891904022,301.289956202039,296.965421479793,301.94742109723853,300.55504465568083,299.6808914872472,297.46695807947873,294.5339995704619,291.33723501342695,288.16602263129334,285.26758748204946,282.93548763620186,281.60771796721207,281.9320294197036,283.93913628443,278.156737367567,276.097545349561,275.59625471932065,277.49578805724866,280.0222879921308,280.3836945508839,275.238696132026,278.274701030011,286.7161265148276,285.9477896999777,282.10706400115623,278.31032546062835,277.08723105339334,276.7041381785403,275.12545927651337,270.6106385898985,270.7413395471523,270.0516634531224,267.55472552700707,265.0606180983007,264.23909631725365,266.528572583549,269.915960192458,265.604533860798,270.6156114194549,276.27849393601633,279.6267470007078,282.4559582749532,283.4905917514143,283.98964132813967,281.900130570861,284.095621263537,284.657233660108,284.501187613167,279.663806470464,278.85888263953,273.222640169213,272.1454408649983,272.37733627342556,273.7702961697974,275.94839505104625,278.456719805298,280.9218480943436,283.105424298243,284.9326300753643,286.45786381853424,287.6430001375782,288.4462768622242,288.84982735286013
1993-12-12,369.800291869227,367.88951068973,368.145055464171,367.053447445263,361.29993664972,360.012132656268,356.678396140971,351.134353287445,343.960910538707,340.282687181839,338.47156606564164,335.49515192175613,331.24068398663144,326.20918030822867,320.9068610491983,315.6510207807279,310.50516066931965,306.401872446922,307.33654251851,305.592575009721,312.246282851804,311.40293062569,306.937195267523,305.412006091571,305.237073517898,300.893255992477,295.147295095824,293.15607526030624,291.06600973426356,288.5486692020956,285.80148410878655,283.03781421124035,280.41860736444374,278.02090402184626,275.7080048205519,273.019662320192,272.700126913866,269.973574439648,272.08854023450436,275.2849868610591,278.13958002549305,279.5618112388772,279.720821697414,281.389134921115,281.927753941427,280.419880098526,276.611133667664,275.582021886345,274.4794603617114,273.438504749384,271.6317232139875,268.84097100375834,267.5530755246885,266.137272494377,263.98896314537785,261.9490308640234,261.766218989952,263.081237091206,270.790482950664,270.609128641914,271.06393244431206,273.86953378696523,276.5464523962268,278.558274468792,279.18745725601894,278.68536548525753,277.2030093109474,277.866428406288,277.903433200721,276.185874201199,276.105407197922,274.666782633406,269.745420298973,269.6901597013306,271.23448488724404,273.5650540021717,276.3340605574,279.2171977372837,281.8943223273766,284.1200065070482,285.86200295377125,287.39501879945175,288.6027772678845,289.413009494823,289.8151120868069
1994-02-14,389.314249442913,382.317509953513,384.881707233699,371.119411369637,363.678678154789,361.398184792758,356.480054291429,355.315247210541,353.178979904041,344.56647598732,339.637144550861,335.65830816165806,331.05129320777826,325.9683027741891,320.894903757536,316.3401727598165,312.039216568374,306.329010418626,302.216172718997,305.861632569912,311.620285536519,313.130007673897,314.304735886843,303.622347108662,301.38269576530024,298.0180347459849,293.5569847478971,290.843707399774,288.58568498403815,286.2219483861202,283.66729845408486,280.9566681586522,278.09286775137303,275.01428092447156,271.72469158817995,268.8401532788895,268.5140590091114,267.93802033559393,270.58747662415897,274.1346857304019,277.16861023095606,279.09911621189156,279.827683401998,278.019145948826,277.5196781460039,275.9699917324642,273.475527901123,272.23534549103124,271.059941645449,269.71673710026687,267.9120538431932,265.7364703410861,264.0094749801121,262.36054428082235,261.766218989952,261.766218989952,261.766218989952,262.0015779568835,267.3001173278496,269.22129232658324,270.1015308181818,271.7751248316514,273.6058571392175,274.9826850708009,275.4318067968519,275.0170437612434,274.1879102484534,274.0996791107643,273.8241205085141,272.96031339330597,272.8854106092028,271.84364021157063,269.59388703472496,269.78090815675455,271.58229692692953,274.2567616562483,277.3493923066855,280.4952387987589,283.32523645098826,285.4832268985163,286.8861082303674,288.4401433115157,289.6620439275448,290.4499512398315,290.8300647991587
1994-04-19,356.559820195807,359.169451524018,363.129337486939,360.461510439117,356.116798939863,355.4029417959,349.002382695046,340.56306287425,331.197932143321,335.18804485088395,337.1804471010468,335.16998200373314,330.68653804616554,325.4747484194701,320.23652665213524,315.68625726457503,309.8244391325469,302.8766267869571,300.6445041969887,299.6184500552419,293.377063275246,288.761960454086,287.819775832111,293.4391666517673,296.1765297761815,295.1456857054689,292.2511885703226,289.5251994167085,287.06565460491,284.67351137041584,282.2437890316854,279.7302185855804,277.06132747504654,274.1121724441591,270.8706927956198,268.13457377186063,268.56604987233897,268.48579211016465,271.55176103995626,274.7248224898849,277.0347586558734,278.21003185252675,278.0584484082891,276.22149192994743,274.6718658788109,272.8202128975724,270.7162313139371,269.0970710967648,267.5866046457541,265.9617768633425,264.1012413734444,262.10747663482044,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,263.5421065598011,266.0050726054581,267.60406389879097,269.19809613226346,270.7509119124151,271.9527964951603,272.5433932915788,272.551197449499,272.2803052446643,272.17576206792415,272.008918200333,271.68920222013446,271.59558005116094,271.13472144525815,270.48392290770494,271.1015006821356,272.9666065573546,275.68055779668566,278.8550912897444,282.1255117527595,285.073293169004,287.12379869485346,287.6956050116775,289.48909837253586,290.7167116928191,291.4351449012289,291.76717500384575
1994-05-21,372.227308830556,373.018121462125,366.840967752731,359.486578695543,356.091393680158,355.9736315215,352.358050841967,343.770369063458,336.046974961438,336.0362379375491,338.84128564328125,336.0910649352177,330.57627098240425,325.0893974683187,319.60126526782864,316.6301807083029,310.446757362607,302.074559620357,304.4142710964,304.809559172444,299.707177416085,298.505125701799,298.681902781661,297.8072207500369,297.18859526925803,294.82300968488045,291.8524065507956,288.9501700538972,286.29966804828445,283.87085883152605,281.6201462948916,279.5379960926185,277.6200201493313,275.7976636389599,273.8576414963577,271.759641587714,274.377512159641,272.841470272603,275.7372504795718,277.27125052404784,277.89216746717386,277.71802575278184,276.64366806465466,274.670490806826,272.5957195798799,270.42630695300784,268.226003867288,266.2256761453367,264.31278589174775,262.36946160515873,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,262.31854025909456,264.39944342734145,266.28445374310564,268.0067645223007,269.4316212038274,270.42887216359657,271.0090288995032,271.32852975772323,271.57587730273576,271.7312527618575,271.799408210508,271.89633963392276,271.91284444820957,272.0767152759194,273.01787959050637,274.86899154273794,277.45624542601644,280.5088012767401,283.72368695944704,286.73354251419175,288.885407763556,287.949905594824,290.510052599697,291.61207324232623,292.20304310980475,292.4744235603237
1994-06-22,367.773979319785,369.495675671534,369.786137902815,365.072543028603,357.56202699233,355.28442661904,351.884859769833,342.616135323554,334.403589235371,336.663346157153,342.022504070522,337.1612919172809,330.175791565192,325.038265129437,319.052918983405,320.558726831066,317.768042676519,313.508155949511,311.426512832012,312.02609682512,308.002114414866,307.668841579261,303.979875231699,302.188143043333,299.8692891112654,295.4174013821223,291.95911671451984,288.81701569883853,286.0250617784701,283.5980966586326,281.55020787949417,279.969711027235,279.0693751214674,279.2321314398283,281.05991746405743,285.035389458189,286.8933472604,286.197002714284,283.187310343107,280.6913773770651,279.0739372948788,277.50977119187985,275.61303015448203,273.33689168677927,270.94519830510893,268.4986069604824,266.04165498733494,263.6569085747019,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,263.29991774076933,265.4481967778669,267.35879263128373,268.9500851254384,270.2060586043444,271.1825123441594,271.95254288048244,272.5344619296067,272.95910969839724,273.3031294117772,273.6312814007896,274.1579856286361,275.21530355195426,276.93755569707355,279.25545295794416,281.9744533033764,284.8127473544132,287.3787124529067,289.10008663187597,289.38951794493016,290.943909089298,291.9807118875997,292.5656564159168,292.8290319404491
1994-07-08,357.283492040869,363.94812657941,363.857671100188,362.830545696426,358.082694449046,353.122534920471,354.138351846024,347.977027844343,342.608908770532,339.1555990645495,339.1905991362538,335.25484053586604,329.63449741233507,324.74335011523897,320.61295774907745,320.472454904852,320.128343252844,318.108540211279,315.42899688339,312.669304180186,311.988079838305,311.541094589812,307.242722548454,303.196624569562,301.338690530614,295.084843669051,291.963896701331,288.8112973864487,286.0147170658187,283.63466122551995,281.6898268493346,280.28625695941037,279.671373101885,280.18790714102624,281.99973583842785,284.164992470729,282.257460333188,282.066219590612,281.01418221251,280.5502156051904,279.1188938792847,277.0833869844313,274.7346559146185,272.23178980557327,269.65274692492005,266.9821477266174,264.2292454193792,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,263.1327999225968,265.6840404941757,267.9907934533996,269.99955153175506,271.69203799563013,273.06664203088127,274.12204627428235,274.8858559743293,275.4388961186514,275.9134090717841,276.52192271040667,277.5003569993334,278.9730238558199,280.9197781712335,283.19932420664867,285.5710915775043,287.70972028511807,289.26417883772865,290.14007763197526,291.23726590498916,292.08869883218915,292.6158343129906,292.86172003474206
1994-07-24,332.4822327224257,323.351516656324,324.302745543459,322.727862433987,323.019364990436,324.918735103615,337.8545097577796,339.62430606155147,336.36415402251936,334.66091326314944,334.1659875439196,331.7708708698895,327.8831779122259,323.7080689927205,319.68247168522066,316.3050774876082,311.29628185312674,304.105281839013,304.746456359829,301.538889675407,298.263231019917,295.243096479213,292.419727990251,296.5422470775332,297.737940507849,294.70402324365153,291.7392473256906,288.82277929999304,286.22579000948446,283.9754299342823,282.020316901094,280.3932884042963,279.26728283426394,278.8614640259317,279.14701172693026,279.4334569047995,278.63074513558763,279.29931203454436,281.1709433166063,280.8775781233586,279.138076539287,276.6945460871593,274.0543210663153,271.46278778988113,268.81973350963784,265.9688798249161,262.8936663630843,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,264.3584632207319,267.4518456400971,270.2652514179975,272.7160551927923,274.736427299767,276.28024733484335,277.35055416298974,278.0313635594792,278.4964382940536,278.9884827036149,279.734610474672,280.8634954626322,282.3863111557697,284.2085765903148,286.14477934963406,287.94853053287443,289.3938561646705,290.4326331210576,291.32585288880676,292.00080945268707,292.4339244182788,292.6424314593862
1994-08-09,337.33989104171656,344.555916423045,346.940686874835,344.173796627613,343.018119914078,342.03435792016,338.151491481297,334.221474044173,328.241902547186,328.6975812632963,329.3819307526863,328.4763276700291,326.0305110950928,322.67789876265635,318.76602771351145,314.03393070691163,307.5926752918192,301.315545316026,304.05302285034,308.619363934719,304.436742500721,303.247478977904,299.492860423829,298.000620576987,297.2610226610493,294.8723867589466,291.8791936580077,289.15321579407697,286.90010710056896,284.92017323967775,282.95571822596736,280.89352594199744,278.8363417799661,277.0234050655216,275.57255506445927,274.313809839432,273.972638290485,275.491036772532,281.226548495262,281.0505485470899,279.1995026513778,276.5364356214418,273.74380341378685,271.26027082916414,268.6820628391031,265.64401348362605,262.1661395067396,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,263.32732013054346,267.2374714332008,270.88139310633824,274.1153989935117,276.8037565720479,278.83727771222794,280.16986676339366,280.8770660348582,281.1791467266422,281.39951832548485,281.8056389387185,282.535418785308,283.62147787514306,285.01458595325676,286.5825482890733,288.12981815174794,289.47379560495875,290.5114795687035,291.2455788754053,291.7504392887039,292.0753128194231,292.2366961121376
1994-08-25,332.32931155252015,331.333048602267,333.830354004679,334.064208254223,336.110653824949,330.209786976064,331.5937125432255,330.37411113909434,327.27771371917186,326.9431043893796,327.27622822469164,326.8199009326483,325.15894375387035,322.5316065213566,319.39997411085153,315.2074777714219,309.06747290803486,303.07635564931746,301.7267090813274,299.0069095251786,297.178600284243,299.257045503512,296.552610874549,297.188512512438,297.6718423695046,295.7268463576137,292.4078622611553,289.9685201975218,288.3651457189137,286.96402947426117,285.1952538327118,282.76016810644296,279.7351878459514,276.5566853049005,273.6592856630153,270.5823907136539,267.80461814183644,269.43562142648483,276.64992754443637,279.92321962258285,279.6222599495978,277.1629911253612,274.2053176326328,272.04631010418825,269.6075194133342,266.2321515524292,262.1581126953093,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,261.766218989952,262.52981058212777,267.24499603355514,271.7133825315827,275.7345299982591,279.10319263640434,281.63137353408746,283.18503822431217,283.80794917230287,283.7791981938397,283.60031624093523,283.6137629851356,283.9358859600548,284.6008532948778,285.61220239138487,286.8905770570573,288.25163016906527,289.5230713341371,290.5369712354398,291.06016074158583,291.3713740764288,291.5875666906629,291.7066546386328
