dates,transect_id,cross_distance,shore_x,shore_y
3/3/1999 0:00,635,156.05,-70.02440077,42.00602702
3/12/1999 0:00,635,160.35,-70.02435567,42.00604633
10/1/1998 0:00,635,161.22,-70.02434664,42.00605019
3/1/1999 0:00,635,155.56,-70.02440586,42.00602483
10/29/1999 0:00,635,170.55,-70.02424889,42.00609205
3/25/1999 0:00,635,169.87,-70.02425602,42.006089
11/15/1999 0:00,635,170.85,-70.0242458,42.00609338
11/30/1999 0:00,635,166.64,-70.02428986,42.00607451
12/30/1999 0:00,635,163.81,-70.02431944,42.00606184
12/5/1999 0:00,635,166.77,-70.02428847,42.00607511
12/15/1999 0:00,635,165.62,-70.02430052,42.00606994
1/26/2000 0:00,635,170.07,-70.02425396,42.00608988
12/20/1999 0:00,635,165.7,-70.02429971,42.00607029
2/2/2000 0:00,635,171.61,-70.02423775,42.00609682
1/12/2000 0:00,635,163.51,-70.02432265,42.00606047
12/2/1999 0:00,635,169.23,-70.0242627,42.00608614
2/26/1999 0:00,635,160.69,-70.02435211,42.00604785
2/23/1999 0:00,635,158.04,-70.02437986,42.00603597
6/8/2001 0:00,635,171.67,-70.02423713,42.00609709
8/8/2001 0:00,635,178.6,-70.02416465,42.00612813
8/21/2001 0:00,635,172.58,-70.0242276,42.00610117
9/20/2001 0:00,635,174.98,-70.02420249,42.00611192
10/12/2001 0:00,635,178.85,-70.02416194,42.00612929
12/6/2001 0:00,635,168.3,-70.02427241,42.00608198
7/11/2001 0:00,635,173.96,-70.02421323,42.00610733
11/9/2001 0:00,635,173.35,-70.0242196,42.0061046
3/20/2001 0:00,635,168.45,-70.02427088,42.00608264
3/30/2001 0:00,635,171.05,-70.02424366,42.00609429
4/19/2001 0:00,635,171.83,-70.02423547,42.0060978
4/30/2001 0:00,635,170.39,-70.02425053,42.00609135
5/15/2001 0:00,635,171.03,-70.02424389,42.00609419
11/3/2000 0:00,635,163.46,-70.02432318,42.00606024
12/13/2002 0:00,635,158.69,-70.02437314,42.00603884
10/18/2000 0:00,635,173.94,-70.02421342,42.00610724
11/20/2000 0:00,635,161.84,-70.02434013,42.00605298
9/13/2000 0:00,635,180.83,-70.02414128,42.00613813
5/2/2005 0:00,635,163.77,-70.02431987,42.00606166
8/31/2000 0:00,635,180.47,-70.02414506,42.00613652
9/25/2000 0:00,635,178.72,-70.02416331,42.0061287
4/12/2000 0:00,635,173.69,-70.02421601,42.00610613
4/27/2000 0:00,635,162.46,-70.02433358,42.00605578
3/27/2000 0:00,635,165.69,-70.02429977,42.00607027
3/23/2000 0:00,635,166.57,-70.02429061,42.00607419
3/18/2000 0:00,635,173.44,-70.02421867,42.00610499
3/17/2000 0:00,635,173.36,-70.02421945,42.00610466
3/15/2000 0:00,635,173.26,-70.0242205,42.00610421
8/3/2000 0:00,635,176.73,-70.02418419,42.00611976
5/9/2000 0:00,635,176.36,-70.0241881,42.00611809
6/7/2000 0:00,635,169.96,-70.02425509,42.0060894
7/5/2000 0:00,635,179.46,-70.02415557,42.00613202
4/14/1998 0:00,635,161.94,-70.02433903,42.00605345
9/27/2000 0:00,635,170.79,-70.02424636,42.00609314
10/5/2000 0:00,635,174.47,-70.02420783,42.00610964
5/11/2004 0:00,635,154.52,-70.02441673,42.00602018
12/19/2000 0:00,635,166.37,-70.02429271,42.00607329
12/4/2000 0:00,635,166.44,-70.0242919,42.00607363
2/16/2001 0:00,635,167.6,-70.02427975,42.00607884
3/7/2001 0:00,635,159.88,-70.02436064,42.0060442
8/14/2000 0:00,635,173.3,-70.02422008,42.00610439
2/1/2001 0:00,635,169.89,-70.02425581,42.00608909
5/23/2003 0:00,635,162.46,-70.02433362,42.00605577
1/13/2004 0:00,635,156.1,-70.02440019,42.00602726
9/3/2004 0:00,635,161.04,-70.02434847,42.00604941
2/16/2005 0:00,635,134.8,-70.02462328,42.00593173
1/25/2002 0:00,635,164.64,-70.02431078,42.00606555
3/16/2001 0:00,635,167.91,-70.02427656,42.0060802
9/11/2002 0:00,635,164.75,-70.02430967,42.00606603
12/21/2001 0:00,635,162.94,-70.02432861,42.00605791
2/20/2002 0:00,635,163.9,-70.02431851,42.00606224
2/11/2000 0:00,635,170.91,-70.02424518,42.00609364
1/8/2002 0:00,635,163.55,-70.02432224,42.00606064
8/29/2003 0:00,635,164.3,-70.02431435,42.00606402
1/17/2001 0:00,635,171.07,-70.0242435,42.00609436
1/4/2001 0:00,635,171.68,-70.02423709,42.0060971
6/17/1999 0:00,636,173.77,-70.02391448,42.00571585
8/26/1999 0:00,636,180.18,-70.02384731,42.0057446
9/7/1999 0:00,636,177.09,-70.02387969,42.00573074
9/16/1999 0:00,636,179.95,-70.02384978,42.00574354
9/17/1999 0:00,636,182.39,-70.02382417,42.0057545
8/13/1999 0:00,636,180.08,-70.02384836,42.00574415
9/30/1999 0:00,636,175.19,-70.02389963,42.00572221
4/8/1999 0:00,636,169.8,-70.02395602,42.00569807
4/26/1999 0:00,636,171.84,-70.02393467,42.00570721
5/10/1999 0:00,636,172.64,-70.02392631,42.00571079
5/24/1999 0:00,636,172.49,-70.02392786,42.00571012
1/25/1999 0:00,636,162.38,-70.02403378,42.00566479
7/15/1999 0:00,636,177.24,-70.02387813,42.00573141
12/14/1999 0:00,636,163.97,-70.02401712,42.00567192
1/12/1999 0:00,636,160.5,-70.02405348,42.00565636
2/10/1999 0:00,636,158.07,-70.02407889,42.00564548
11/13/1998 0:00,636,153.16,-70.02413029,42.00562348
10/15/1998 0:00,636,151.21,-70.02415071,42.00561474
10/30/1998 0:00,636,152.46,-70.0241376,42.00562035
12/2/1998 0:00,636,155.05,-70.02411047,42.00563197
5/17/1998 0:00,636,160.42,-70.02405432,42.005656
5/18/1998 0:00,636,160.72,-70.02405111,42.00565737
5/16/1998 0:00,636,156.52,-70.02409508,42.00563855
5/15/1998 0:00,636,153.07,-70.0241313,42.00562305
5/14/1998 0:00,636,150.22,-70.02416112,42.00561029
5/13/1998 0:00,636,151.57,-70.02414698,42.00561634
5/12/1998 0:00,636,154.56,-70.02411564,42.00562975
2/29/2000 0:00,636,175.09,-70.02390061,42.00572179
5/20/1998 0:00,636,163.26,-70.02402451,42.00566876
5/22/1998 0:00,636,163.1,-70.02402621,42.00566803
9/15/1998 0:00,636,149.37,-70.02417005,42.00560646
5/8/1998 0:00,636,162.58,-70.02403165,42.0056657
12/14/1998 0:00,636,154.77,-70.02411346,42.00563069
12/29/1998 0:00,636,156.08,-70.02409971,42.00563657
10/19/1999 0:00,636,167.26,-70.02398259,42.0056867
2/21/1999 0:00,636,156.83,-70.02409183,42.00563994
2/19/1999 0:00,636,155.82,-70.02410246,42.00563539
3/3/1999 0:00,636,155.75,-70.02410319,42.00563508
3/12/1999 0:00,636,158.81,-70.02407116,42.00564879
10/1/1998 0:00,636,151.57,-70.02414692,42.00561637
3/1/1999 0:00,636,160.1,-70.02405765,42.00565457
10/29/1999 0:00,636,173.47,-70.02391756,42.00571453
3/25/1999 0:00,636,169.08,-70.02396357,42.00569484
11/15/1999 0:00,636,174.6,-70.02390579,42.00571957
11/30/1999 0:00,636,170.97,-70.02394375,42.00570332
12/30/1999 0:00,636,165.57,-70.0240003,42.00567912
12/5/1999 0:00,636,167.15,-70.02398379,42.00568619
12/15/1999 0:00,636,160.55,-70.02405296,42.00565658
1/26/2000 0:00,636,170.93,-70.02394416,42.00570315
12/20/1999 0:00,636,162.7,-70.02403038,42.00566624
2/2/2000 0:00,636,171.43,-70.02393897,42.00570537
1/12/2000 0:00,636,163.81,-70.02401876,42.00567122
12/2/1999 0:00,636,167.55,-70.02397962,42.00568797
2/26/1999 0:00,636,157.75,-70.02408228,42.00564403
2/23/1999 0:00,636,157.83,-70.02408135,42.00564443
6/8/2001 0:00,636,167.27,-70.02398259,42.0056867
8/8/2001 0:00,636,174.27,-70.02390922,42.0057181
8/21/2001 0:00,636,171.77,-70.0239354,42.0057069
9/20/2001 0:00,636,171.14,-70.02394201,42.00570407
10/12/2001 0:00,636,173.5,-70.02391727,42.00571466
12/6/2001 0:00,636,165.35,-70.02400265,42.00567811
7/11/2001 0:00,636,166.95,-70.02398587,42.0056853
11/9/2001 0:00,636,164.66,-70.0240099,42.00567501
3/20/2001 0:00,636,170.04,-70.02395354,42.00569913
3/30/2001 0:00,636,169.82,-70.02395588,42.00569813
4/19/2001 0:00,636,167.46,-70.02398056,42.00568757
4/30/2001 0:00,636,166.78,-70.02398771,42.00568451
5/15/2001 0:00,636,169.31,-70.02396113,42.00569588
11/3/2000 0:00,636,169.85,-70.02395547,42.0056983
12/13/2002 0:00,636,155.89,-70.0241017,42.00563572
10/18/2000 0:00,636,170.14,-70.02395245,42.0056996
11/20/2000 0:00,636,166.4,-70.02399162,42.00568283
9/13/2000 0:00,636,175.73,-70.02389392,42.00572465
5/2/2005 0:00,636,165.06,-70.02400573,42.00567679
8/31/2000 0:00,636,176.96,-70.02388105,42.00573016
9/25/2000 0:00,636,174.66,-70.0239051,42.00571987
4/12/2000 0:00,636,179.76,-70.02385176,42.00574269
4/27/2000 0:00,636,164.81,-70.02400833,42.00567568
3/27/2000 0:00,636,168.4,-70.02397065,42.00569181
3/23/2000 0:00,636,164.85,-70.02400784,42.00567589
3/18/2000 0:00,636,174.48,-70.02390704,42.00571904
3/17/2000 0:00,636,173.51,-70.02391721,42.00571468
3/15/2000 0:00,636,173.68,-70.0239154,42.00571546
8/3/2000 0:00,636,174.26,-70.02390934,42.00571805
5/9/2000 0:00,636,177.38,-70.02387665,42.00573204
6/7/2000 0:00,636,171.18,-70.02394156,42.00570426
7/5/2000 0:00,636,173.02,-70.02392233,42.00571249
4/14/1998 0:00,636,163.93,-70.0240175,42.00567176
9/27/2000 0:00,636,172.17,-70.0239312,42.0057087
10/5/2000 0:00,636,171.83,-70.02393475,42.00570717
5/11/2004 0:00,636,158.26,-70.02407691,42.00564633
12/19/2000 0:00,636,167.89,-70.02397606,42.00568949
12/4/2000 0:00,636,168.54,-70.02396919,42.00569243
2/16/2001 0:00,636,166.47,-70.02399093,42.00568313
3/7/2001 0:00,636,161.4,-70.02404402,42.00566041
8/14/2000 0:00,636,172.36,-70.02392923,42.00570954
2/1/2001 0:00,636,165.27,-70.02400352,42.00567774
5/23/2003 0:00,636,162.8,-70.0240294,42.00566667
1/13/2004 0:00,636,152.94,-70.0241326,42.00562249
9/3/2004 0:00,636,165.11,-70.02400521,42.00567702
2/16/2005 0:00,636,138.75,-70.02428118,42.0055589
1/25/2002 0:00,636,159.45,-70.02406448,42.00565165
3/16/2001 0:00,636,171.63,-70.02393683,42.00570628
9/11/2002 0:00,636,158.59,-70.02407341,42.00564783
12/21/2001 0:00,636,155.33,-70.02410763,42.00563318
2/20/2002 0:00,636,164.55,-70.02401103,42.00567453
2/11/2000 0:00,636,171.12,-70.02394223,42.00570397
1/8/2002 0:00,636,159,-70.02406911,42.00564967
8/29/2003 0:00,636,163.59,-70.02402104,42.00567024
1/17/2001 0:00,636,169.69,-70.0239572,42.00569757
1/4/2001 0:00,636,169.38,-70.0239604,42.0056962
6/17/1999 0:00,637,170.67,-70.02364622,42.00531133
8/26/1999 0:00,637,173.71,-70.02361434,42.00532497
9/7/1999 0:00,637,172.33,-70.02362884,42.00531877
9/16/1999 0:00,637,176.81,-70.02358186,42.00533887
9/17/1999 0:00,637,177.77,-70.02357183,42.00534316
8/13/1999 0:00,637,174.82,-70.02360278,42.00532992
9/30/1999 0:00,637,174.44,-70.02360674,42.00532822
4/8/1999 0:00,637,166.66,-70.02368818,42.00529339
4/26/1999 0:00,637,167.54,-70.02367899,42.00529732
5/10/1999 0:00,637,170.76,-70.02364524,42.00531176
5/24/1999 0:00,637,169.94,-70.02365384,42.00530808
1/25/1999 0:00,637,161.56,-70.02374166,42.00527051
7/15/1999 0:00,637,173.57,-70.0236158,42.00532435
12/14/1999 0:00,637,163.85,-70.02371762,42.00528079
1/12/1999 0:00,637,158.11,-70.02377779,42.00525505
2/10/1999 0:00,637,155.23,-70.0238079,42.00524217
11/13/1998 0:00,637,148.95,-70.02387375,42.005214
10/15/1998 0:00,637,145.22,-70.02391273,42.00519733
10/30/1998 0:00,637,149.86,-70.0238642,42.00521809
12/2/1998 0:00,637,151.41,-70.02384798,42.00522502
5/17/1998 0:00,637,157.24,-70.02378692,42.00525115
5/18/1998 0:00,637,157.75,-70.02378158,42.00525343
5/16/1998 0:00,637,158.45,-70.0237742,42.00525659
5/15/1998 0:00,637,156.2,-70.02379778,42.0052465
5/14/1998 0:00,637,152.63,-70.02383512,42.00523053
5/13/1998 0:00,637,145.35,-70.02391141,42.00519789
5/12/1998 0:00,637,146.44,-70.02390005,42.00520275
2/29/2000 0:00,637,179.48,-70.02355397,42.0053508
5/20/1998 0:00,637,157.43,-70.02378492,42.005252
5/22/1998 0:00,637,151.41,-70.02384791,42.00522506
9/15/1998 0:00,637,143.16,-70.0239344,42.00518806
5/8/1998 0:00,637,153.66,-70.02382436,42.00523513
12/14/1998 0:00,637,153.75,-70.0238234,42.00523554
12/29/1998 0:00,637,151.37,-70.02384836,42.00522486
10/19/1999 0:00,637,167.68,-70.02367757,42.00529792
2/21/1999 0:00,637,154.1,-70.02381973,42.00523711
2/19/1999 0:00,637,155.98,-70.02380004,42.00524554
3/3/1999 0:00,637,156.4,-70.02379567,42.00524741
3/12/1999 0:00,637,154.7,-70.02381348,42.00523979
10/1/1998 0:00,637,143.63,-70.02392946,42.00519017
3/1/1999 0:00,637,157.67,-70.02378238,42.00525309
10/29/1999 0:00,637,172.6,-70.02362602,42.00531998
3/25/1999 0:00,637,166.01,-70.02369501,42.00529046
11/15/1999 0:00,637,175.72,-70.02359331,42.00533397
11/30/1999 0:00,637,174.89,-70.02360202,42.00533024
12/30/1999 0:00,637,167.91,-70.02367513,42.00529897
12/5/1999 0:00,637,172.54,-70.02362659,42.00531973
12/15/1999 0:00,637,160.78,-70.0237498,42.00526703
1/26/2000 0:00,637,169.02,-70.0236635,42.00530394
12/20/1999 0:00,637,163.59,-70.02372036,42.00527962
2/2/2000 0:00,637,168.36,-70.02367036,42.00530101
1/12/2000 0:00,637,165.26,-70.02370286,42.00528711
12/2/1999 0:00,637,171.95,-70.02363278,42.00531708
2/26/1999 0:00,637,156.3,-70.02379668,42.00524697
2/23/1999 0:00,637,156.07,-70.02379915,42.00524591
6/8/2001 0:00,637,164.54,-70.02371043,42.00528387
8/8/2001 0:00,637,170.04,-70.0236528,42.00530852
8/21/2001 0:00,637,169.51,-70.02365834,42.00530615
9/20/2001 0:00,637,166.99,-70.02368471,42.00529487
10/12/2001 0:00,637,169.58,-70.02365758,42.00530648
12/6/2001 0:00,637,163.03,-70.02372619,42.00527713
7/11/2001 0:00,637,165.73,-70.02369799,42.00528919
11/9/2001 0:00,637,157.57,-70.02378339,42.00525266
3/20/2001 0:00,637,167.57,-70.02367864,42.00529747
3/30/2001 0:00,637,166.7,-70.02368775,42.00529357
4/19/2001 0:00,637,165.55,-70.02369982,42.00528841
4/30/2001 0:00,637,162.44,-70.02373245,42.00527445
5/15/2001 0:00,637,164.9,-70.02370662,42.0052855
11/3/2000 0:00,637,164.06,-70.02371541,42.00528174
12/13/2002 0:00,637,160.35,-70.02375428,42.00526511
10/18/2000 0:00,637,167.41,-70.02368038,42.00529672
11/20/2000 0:00,637,160.21,-70.02375578,42.00526447
9/13/2000 0:00,637,170.74,-70.02364548,42.00531165
5/2/2005 0:00,637,164.76,-70.02370815,42.00528484
8/31/2000 0:00,637,173.46,-70.02361694,42.00532386
9/25/2000 0:00,637,169.56,-70.02365785,42.00530636
4/12/2000 0:00,637,181.8,-70.02352965,42.0053612
4/27/2000 0:00,637,169.29,-70.02366066,42.00530516
3/27/2000 0:00,637,170.44,-70.02364863,42.00531031
3/23/2000 0:00,637,163.27,-70.02372375,42.00527817
3/18/2000 0:00,637,174.09,-70.02361037,42.00532667
3/17/2000 0:00,637,172.82,-70.02362368,42.00532098
3/15/2000 0:00,637,177.58,-70.02357383,42.0053423
8/3/2000 0:00,637,171.78,-70.02363457,42.00531632
5/9/2000 0:00,637,178.85,-70.02356057,42.00534798
6/7/2000 0:00,637,170.63,-70.02364664,42.00531116
7/5/2000 0:00,637,173.41,-70.02361753,42.00532361
4/14/1998 0:00,637,160.42,-70.02375358,42.00526541
9/27/2000 0:00,637,169.08,-70.02366285,42.00530422
10/5/2000 0:00,637,169.53,-70.02365812,42.00530624
5/11/2004 0:00,637,149.72,-70.02386562,42.00521748
12/19/2000 0:00,637,168.81,-70.02366569,42.00530301
12/4/2000 0:00,637,162.07,-70.02373624,42.00527282
2/16/2001 0:00,637,165.82,-70.02369702,42.00528961
3/7/2001 0:00,637,162.92,-70.02372742,42.0052766
8/14/2000 0:00,637,168.78,-70.02366599,42.00530288
2/1/2001 0:00,637,165.49,-70.02370045,42.00528814
5/23/2003 0:00,637,165.68,-70.02369849,42.00528898
1/13/2004 0:00,637,153.33,-70.02382782,42.00523365
9/3/2004 0:00,637,154.43,-70.02381636,42.00523855
2/16/2005 0:00,637,146.2,-70.02390247,42.00520172
1/25/2002 0:00,637,153.47,-70.02382635,42.00523428
3/16/2001 0:00,637,167.03,-70.02368433,42.00529503
9/11/2002 0:00,637,153.03,-70.02383095,42.00523231
12/21/2001 0:00,637,152.86,-70.02383276,42.00523154
2/20/2002 0:00,637,163.2,-70.02372446,42.00527787
2/11/2000 0:00,637,166.21,-70.02369298,42.00529133
1/8/2002 0:00,637,152,-70.02384176,42.00522769
8/29/2003 0:00,637,168.88,-70.02366496,42.00530332
1/17/2001 0:00,637,168.68,-70.02366705,42.00530242
1/4/2001 0:00,637,168.9,-70.02366477,42.0053034
6/17/1999 0:00,638,168.75,-70.02336557,42.00491213
8/26/1999 0:00,638,169.74,-70.02335529,42.00491653
9/7/1999 0:00,638,168.59,-70.02336731,42.00491139
9/16/1999 0:00,638,169.98,-70.02335277,42.00491761
9/17/1999 0:00,638,170.34,-70.02334893,42.00491925
8/13/1999 0:00,638,171.76,-70.02333411,42.00492558
9/30/1999 0:00,638,171.12,-70.02334079,42.00492273
4/8/1999 0:00,638,158.48,-70.02347321,42.00486611
4/26/1999 0:00,638,158.91,-70.02346871,42.00486803
5/10/1999 0:00,638,165.94,-70.0233951,42.00489951
5/24/1999 0:00,638,165.16,-70.0234032,42.00489605
1/25/1999 0:00,638,157.82,-70.02348007,42.00486318
7/15/1999 0:00,638,169.85,-70.02335412,42.00491703
12/14/1999 0:00,638,170.08,-70.0233517,42.00491806
1/12/1999 0:00,638,153,-70.02353059,42.00484158
2/10/1999 0:00,638,155.1,-70.02350857,42.00485099
11/13/1998 0:00,638,148.94,-70.02357311,42.0048234
10/15/1998 0:00,638,143.65,-70.02362859,42.00479968
10/30/1998 0:00,638,148.85,-70.02357412,42.00482297
12/2/1998 0:00,638,152.77,-70.02353299,42.00484055
5/17/1998 0:00,638,146.49,-70.02359883,42.0048124
5/18/1998 0:00,638,146.8,-70.02359556,42.0048138
5/16/1998 0:00,638,148.07,-70.02358224,42.00481949
5/15/1998 0:00,638,149.73,-70.02356489,42.00482691
5/14/1998 0:00,638,146.26,-70.02360121,42.00481139
5/13/1998 0:00,638,141.81,-70.02364784,42.00479145
5/12/1998 0:00,638,135.43,-70.02371465,42.00476288
2/29/2000 0:00,638,173.96,-70.02331101,42.00493546
5/20/1998 0:00,638,146.09,-70.02360303,42.00481061
5/22/1998 0:00,638,149.1,-70.02357144,42.00482411
9/15/1998 0:00,638,141.48,-70.02365123,42.00479
5/8/1998 0:00,638,145.16,-70.02361278,42.00480644
12/14/1998 0:00,638,151.11,-70.02355043,42.00483309
12/29/1998 0:00,638,152.08,-70.02354019,42.00483747
10/19/1999 0:00,638,163.42,-70.02342148,42.00488823
2/21/1999 0:00,638,154.47,-70.02351524,42.00484814
2/19/1999 0:00,638,152.89,-70.02353173,42.00484109
3/3/1999 0:00,638,154.08,-70.02351929,42.00484641
3/12/1999 0:00,638,151.79,-70.02354324,42.00483617
10/1/1998 0:00,638,141.06,-70.02365567,42.0047881
3/1/1999 0:00,638,152.86,-70.0235321,42.00484093
10/29/1999 0:00,638,168.4,-70.02336927,42.00491055
3/25/1999 0:00,638,161.38,-70.02344283,42.0048791
11/15/1999 0:00,638,170.88,-70.02334334,42.00492164
11/30/1999 0:00,638,173.37,-70.02331717,42.00493283
12/30/1999 0:00,638,170.49,-70.0233474,42.0049199
12/5/1999 0:00,638,177.31,-70.02327593,42.00495046
12/15/1999 0:00,638,168.28,-70.02337056,42.00491
1/26/2000 0:00,638,166.26,-70.02339174,42.00490094
12/20/1999 0:00,638,168.72,-70.02336597,42.00491196
2/2/2000 0:00,638,166.24,-70.02339188,42.00490088
1/12/2000 0:00,638,167.82,-70.02337538,42.00490794
12/2/1999 0:00,638,174.89,-70.02330134,42.00493959
2/26/1999 0:00,638,157.22,-70.0234864,42.00486047
2/23/1999 0:00,638,154.99,-70.02350971,42.00485051
6/8/2001 0:00,638,165.15,-70.02340334,42.00489598
8/8/2001 0:00,638,168.02,-70.02337323,42.00490886
8/21/2001 0:00,638,169.34,-70.02335947,42.00491474
9/20/2001 0:00,638,163.86,-70.0234168,42.00489023
10/12/2001 0:00,638,164.93,-70.02340562,42.00489501
12/6/2001 0:00,638,157.07,-70.02348793,42.00485982
7/11/2001 0:00,638,166.94,-70.0233846,42.004904
11/9/2001 0:00,638,153.95,-70.02352061,42.00484584
3/20/2001 0:00,638,163.67,-70.02341887,42.00488934
3/30/2001 0:00,638,167.04,-70.02338353,42.00490445
4/19/2001 0:00,638,162.45,-70.02343157,42.00488391
4/30/2001 0:00,638,161.46,-70.02344198,42.00487946
5/15/2001 0:00,638,161.71,-70.02343937,42.00488058
11/3/2000 0:00,638,159.25,-70.02346511,42.00486958
12/13/2002 0:00,638,169.69,-70.02335575,42.00491633
10/18/2000 0:00,638,165.99,-70.02339458,42.00489973
11/20/2000 0:00,638,162.18,-70.02343439,42.00488271
9/13/2000 0:00,638,165.03,-70.02340457,42.00489546
5/2/2005 0:00,638,160.76,-70.02344931,42.00487633
8/31/2000 0:00,638,168.26,-70.02337071,42.00490994
9/25/2000 0:00,638,166.39,-70.02339035,42.00490154
4/12/2000 0:00,638,182.53,-70.0232213,42.00497382
4/27/2000 0:00,638,173.42,-70.02331666,42.00493305
3/27/2000 0:00,638,174.46,-70.02330584,42.00493767
3/23/2000 0:00,638,170.81,-70.02334408,42.00492132
3/18/2000 0:00,638,171.46,-70.02333721,42.00492426
3/17/2000 0:00,638,171.34,-70.02333846,42.00492372
3/15/2000 0:00,638,178.12,-70.0232675,42.00495407
8/3/2000 0:00,638,168.31,-70.0233702,42.00491016
5/9/2000 0:00,638,181.6,-70.02323102,42.00496966
6/7/2000 0:00,638,172.93,-70.0233218,42.00493085
7/5/2000 0:00,638,171.27,-70.02333924,42.00492339
4/14/1998 0:00,638,151.11,-70.02355036,42.00483313
9/27/2000 0:00,638,165.91,-70.02339533,42.00489941
10/5/2000 0:00,638,166.8,-70.02338602,42.00490339
5/11/2004 0:00,638,145.04,-70.02361404,42.0048059
12/19/2000 0:00,638,165.61,-70.02339848,42.00489806
12/4/2000 0:00,638,160.78,-70.02344906,42.00487644
2/16/2001 0:00,638,165.39,-70.0234008,42.00489707
3/7/2001 0:00,638,163.5,-70.02342066,42.00488858
8/14/2000 0:00,638,165.31,-70.02340168,42.0048967
2/1/2001 0:00,638,167.36,-70.02338015,42.0049059
5/23/2003 0:00,638,169.23,-70.02336056,42.00491427
1/13/2004 0:00,638,155.18,-70.02350781,42.00485132
9/3/2004 0:00,638,147.62,-70.02358701,42.00481746
2/16/2005 0:00,638,157.5,-70.02348348,42.00486172
1/25/2002 0:00,638,149.76,-70.02356454,42.00482706
3/16/2001 0:00,638,165.4,-70.0234007,42.00489711
9/11/2002 0:00,638,148.46,-70.02357819,42.00482123
12/21/2001 0:00,638,145.74,-70.02360665,42.00480906
2/20/2002 0:00,638,163.34,-70.02342226,42.00488789
2/11/2000 0:00,638,162.29,-70.02343329,42.00488318
1/8/2002 0:00,638,149.74,-70.02356479,42.00482696
8/29/2003 0:00,638,164.04,-70.02341496,42.00489102
1/17/2001 0:00,638,169.48,-70.023358,42.00491537
1/4/2001 0:00,638,168.98,-70.02336324,42.00491313
6/17/1999 0:00,639,165.42,-70.02310028,42.00450638
8/26/1999 0:00,639,163.44,-70.02312099,42.00449753
9/7/1999 0:00,639,163.5,-70.02312037,42.00449779
9/16/1999 0:00,639,160.71,-70.02314955,42.00448532
9/17/1999 0:00,639,160.1,-70.02315602,42.00448256
8/13/1999 0:00,639,164.78,-70.02310697,42.00450352
9/30/1999 0:00,639,162.67,-70.02312901,42.0044941
4/8/1999 0:00,639,157.11,-70.02318735,42.00446917
4/26/1999 0:00,639,154.64,-70.02321315,42.00445814
5/10/1999 0:00,639,159.51,-70.02316219,42.00447992
5/24/1999 0:00,639,160.75,-70.02314915,42.00448549
1/25/1999 0:00,639,154.54,-70.02321424,42.00445768
7/15/1999 0:00,639,165.94,-70.02309477,42.00450873
12/14/1999 0:00,639,176.73,-70.02298173,42.00455704
1/12/1999 0:00,639,152.58,-70.02323477,42.00444891
2/10/1999 0:00,639,155.83,-70.02320076,42.00446344
11/13/1998 0:00,639,153.25,-70.02322773,42.00445191
10/15/1998 0:00,639,146,-70.02330372,42.00441944
10/30/1998 0:00,639,150.35,-70.02325808,42.00443895
12/2/1998 0:00,639,156.69,-70.0231917,42.00446731
5/17/1998 0:00,639,138.68,-70.02338036,42.00438669
5/18/1998 0:00,639,140.17,-70.02336477,42.00439335
5/16/1998 0:00,639,140.64,-70.02335982,42.00439547
5/15/1998 0:00,639,137.42,-70.02339353,42.00438106
5/14/1998 0:00,639,133.8,-70.02343147,42.00436485
5/13/1998 0:00,639,131.03,-70.02346049,42.00435245
5/12/1998 0:00,639,136.86,-70.02339946,42.00437853
2/29/2000 0:00,639,168.34,-70.02306961,42.00451948
5/20/1998 0:00,639,139.42,-70.02337263,42.00438999
5/22/1998 0:00,639,140.76,-70.02335861,42.00439598
9/15/1998 0:00,639,144.21,-70.0233225,42.00441142
5/8/1998 0:00,639,143.75,-70.02332729,42.00440937
12/14/1998 0:00,639,152.81,-70.02323233,42.00444995
12/29/1998 0:00,639,154.68,-70.02321279,42.0044583
10/19/1999 0:00,639,160.23,-70.02315466,42.00448314
2/21/1999 0:00,639,156,-70.02319889,42.00446424
2/19/1999 0:00,639,154.52,-70.02321438,42.00445762
3/3/1999 0:00,639,152.13,-70.02323946,42.0044469
3/12/1999 0:00,639,149.49,-70.02326711,42.00443508
10/1/1998 0:00,639,147.23,-70.02329085,42.00442494
3/1/1999 0:00,639,149.2,-70.02327019,42.00443377
10/29/1999 0:00,639,163.39,-70.02312149,42.00449731
3/25/1999 0:00,639,154.91,-70.02321036,42.00445934
11/15/1999 0:00,639,160.13,-70.02315562,42.00448273
11/30/1999 0:00,639,168.61,-70.02306684,42.00452067
12/30/1999 0:00,639,169.68,-70.02305562,42.00452546
12/5/1999 0:00,639,176.7,-70.02298202,42.00455691
12/15/1999 0:00,639,178.65,-70.02296166,42.00456561
1/26/2000 0:00,639,167.1,-70.02308267,42.0045139
12/20/1999 0:00,639,176.62,-70.02298288,42.00455655
2/2/2000 0:00,639,167.03,-70.02308341,42.00451359
1/12/2000 0:00,639,169.51,-70.02305735,42.00452472
12/2/1999 0:00,639,171.66,-70.02303484,42.00453434
2/26/1999 0:00,639,157.87,-70.02317935,42.00447259
2/23/1999 0:00,639,154.85,-70.023211,42.00445906
6/8/2001 0:00,639,166.06,-70.02309353,42.00450926
8/8/2001 0:00,639,167.62,-70.02307717,42.00451625
8/21/2001 0:00,639,168.05,-70.02307272,42.00451815
9/20/2001 0:00,639,161.36,-70.0231428,42.00448821
