,dates,bjt6,bjt7,bjt8,bjt9,bjt10,bjt11,bjt12,bjt13,bjt14,bjt15,bjt16,bjt17,bjt18,bjt19,bjt20,bjt21,bjt22,bjt23,bjt24,bjt25,bjt26,bjt27,bjt28,bjt29,bjt30,bjt31,bjt32,bjt33,bjt34,bjt35,bjt36,bjt37,bjt38,bjt39,bjt40,bjt41,bjt42,bjt43,bjt44,bjt45,bjt46,bjt47,bjt48,bjt49,bjt50,bjt51,bjt52,bjt53,bjt54,bjt55,bjt56,bjt57,bjt58,bjt59,bjt60,bjt61,bjt62,bjt63,bjt64,bjt65,bjt66,bjt67,bjt68,bjt69,bjt70,bjt71,bjt72,bjt73,bjt74,bjt75,bjt76,bjt77,bjt78,bjt79,bjt80,bjt81,bjt82,bjt83,bjt84,bjt85,bjt86,bjt87,bjt88,bjt89,bjt90,bjt91
249,2003-04-20 15:22:25+00:00,384.39142550546717,375.59748974934257,369.39709426947223,363.67877923417666,356.5328458514363,348.36575208939337,338.26621472907794,337.2687558841694,333.70520472644955,329.8962061895738,331.10670845778515,332.4526284452334,334.6777794882897,330.41826696643454,330.53423267008617,326.9993446943189,320.9917345162999,314.809513760748,313.4431433629712,310.52327613746314,311.7152384004798,309.71160527978344,306.8392735585924,304.1329590184798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2003-04-28 15:08:35+00:00,430.92317839524407,420.3019479248799,415.431180520566,404.9049385232064,399.34192016596063,391.81416253576936,383.4229056347009,378.1078756349577,371.3593621582757,374.66874632056215,374.95672192684845,375.67587950358444,373.4900193044105,369.36286280582243,371.2965946255851,365.6779380191208,361.86143452839525,358.54697753824627,353.3512337414743,350.18780451903683,348.21435368781124,347.7507215906485,347.2556313654095,346.1927026500091,337.4614303658322,333.5963622145099,328.0251980008877,323.8510622130371,319.66136820813574,318.5653244820119,317.96047696386654,316.73023272227067,315.5598821128627,310.81579610171735,312.273595280241,308.5592269902478,307.6040375634721,304.1228053765001,306.08790036593143,307.0523769386122,303.3153339836517,304.35605169765597,302.44723565279264,306.7987976867162,306.53728985048144,306.2051244586199,305.9976298191731,305.10783242447263,305.3660226002059,301.26120653045143,299.4798992412328,300.62086539636914,299.3338802817349,301.8074831656975,298.35314006417167,296.35881741509985,296.0907960867181,295.10482340949227,302.1796702778043,304.4502881492057,307.3967847765697,305.28494519712183,306.64630828960725,312.291061335995,316.4474450811918,315.6876977028325,320.42055264366456,318.91569488886915,314.93626300682456,313.1370250188636,310.4795957242783,305.720750129094,300.4078049266825,296.9733639202235,295.1860977817944,291.8196485604543,293.3771574212798,299.3582647339059,303.92845211734266,304.554338858739,307.6495398647379,306.8219727911204,308.63383584911924,,,
251,2003-05-14 15:08:54+00:00,435.1409959306214,428.06097417135976,420.81773593330234,408.55456478302233,398.8536309637503,390.68455313912443,382.86415449721767,376.65906529792426,371.5608513873078,372.64010366908224,371.153669793352,373.96608012130037,375.1572039567716,372.773155324687,372.5616346241959,365.758173732973,359.1609304647757,354.52349650340955,350.2274635936992,345.82211413798996,342.45435902404665,342.7974603190869,340.21597481966376,335.09116976810634,330.4270334932328,327.51013254705697,325.78306014702696,324.0170630242451,319.3853065260065,321.5646618416041,328.40428652654725,323.61690112657806,323.1281695577461,322.11989019346817,320.5982527369912,317.37107367143443,312.1043027595492,304.03025918388977,301.62515143356427,298.9931991262008,,297.2043163432386,294.5946234444077,300.26594149180556,299.307890288106,298.8886419732962,300.7901122327685,302.52469801604116,304.08584275184705,301.87834827316703,301.4978122016361,303.51193160028004,298.5476479672317,298.6713888766004,295.770603112244,294.38867399860123,295.5282085420458,295.6165799526463,297.2319642863427,300.1132805949445,300.6285854966038,298.43660955998314,300.6444117239099,306.75234644790953,306.43150225217005,309.2451173961946,308.4200241429844,316.3176322511132,326.466537410685,319.38760143889334,316.85914966856024,314.5959551029025,307.62458509540414,303.8689893245839,302.90806196251526,304.40398669093094,305.12427298718325,302.96607453582294,304.8556418310859,305.01749085213424,308.1617034992925,304.9377279506963,304.46264761506484,,,
252,2003-05-30 15:09:11+00:00,438.6065111620945,429.24194354844434,420.57523121095846,408.53013788153237,397.3788454768631,384.50003266586543,384.11299364181383,379.05948523646725,379.59400432900344,377.6934148696878,378.4233671243998,380.591369811684,380.07000791469096,380.8802043746376,374.3630497122084,368.57284766161627,360.962942489943,360.7586560113297,355.41456282838413,351.65014899618143,350.72491083269756,347.25983352095625,344.5687440803015,342.9727265650967,338.9836779821039,335.55626261174336,333.171133874803,327.8836471660093,324.27915047737554,326.59203882969587,323.50860438378203,318.89398804695065,319.49475259458427,318.65203099595357,312.11483044825945,308.33671884232945,305.46440383918195,303.6584799252775,298.1441600578636,,,296.4861221419863,305.60241706675447,305.6644949319738,305.8366670383822,309.4878453745452,308.0686697426332,310.93942471024184,307.9570903147621,305.90571762567663,306.6195282320786,306.00976050883196,303.68642687622713,304.0426071692207,301.8474603589821,296.2491703977234,298.27978485259086,295.94579872929376,302.9245839545205,301.2326238735053,301.7101167874416,306.4663499097916,312.7257530873526,315.37165399230923,318.20877719671853,318.88894706674495,318.06607450534864,318.4691006567263,314.22152057111396,314.7047936391966,311.7635951432132,309.1290532804386,303.626438608227,303.42172343835216,303.4049806891252,301.22165018337694,303.76764231444935,301.6977380134125,304.0355422168541,301.17055905809144,302.61619748455246,306.5855081574323,307.18097523103444,,,
253,2003-06-15 15:09:29+00:00,417.0201818304581,416.16858509797555,407.5150184504563,401.80868436401204,395.0227363794947,388.7809178896511,377.38337199651545,375.02434023669076,376.07427549128175,373.50650454223427,370.4155208895538,376.893304720547,372.86282818718865,361.39372743693946,362.1782984566075,359.8671498399643,353.82650011032274,353.0829685997277,356.17526735437235,357.90494932197413,358.3252658974477,351.3860920730027,342.1168967352483,340.7885270605609,338.6181696541271,333.2936831829694,329.64652861534927,327.5213278493658,322.13443073350334,322.6928836916801,320.63332685926116,321.7184261397904,317.76992390153896,314.35577940769645,307.36027271469266,306.0493601781103,309.6244832052438,308.7485199644693,309.7244989913356,301.49106312112474,303.33980739994774,307.041930393649,298.42279071094856,299.7169672635566,298.8316001695464,301.2749053295811,301.58165253472225,298.33141791776285,296.6204537117044,296.1252158942729,293.8633622259331,293.66723343698936,289.4838167583565,288.57898703700886,294.2920935143447,294.19386603330594,292.04940869343324,291.01559279675246,299.3954652359431,297.4167892839946,299.01599001651914,297.90474911462206,303.196794376792,306.19026771515877,307.1683759934523,309.1308920976955,309.64285056018514,309.7935923147221,305.4224077024396,306.03979516023816,306.4689919283998,299.0035400799504,298.1258835922642,289.83020230908056,297.98468235093253,298.3812537158038,298.80174553401184,298.2624718424008,298.52203606011426,297.94320867424955,300.4310519401762,297.0231331533875,295.2196039368951,,,
254,2003-07-01 15:09:51+00:00,436.785843329097,432.9037759713112,428.18472050076116,420.99079330219416,410.08312085109924,397.502115418264,394.1136446778771,389.01103024181316,387.0391781158968,385.95320311591934,388.9294663949471,385.5506624937472,383.99809307758807,382.00432768176086,378.88708608902675,370.9545790252061,363.77821352759423,357.67066433126024,358.00629056469415,363.5269728816765,360.30252085095196,357.54386697467896,354.82520955215756,355.092608744584,350.98490234213136,347.07119663959514,345.5379724384961,338.18511525048405,334.9675823337027,328.34391707621876,330.51888394372827,329.7821384582835,329.34025276209337,325.1147190137509,322.08747363785454,320.8507789441872,320.1398614271187,318.7697063008136,316.45437442326624,313.28669575941547,311.8593778701983,308.5094552500402,308.9615850587294,312.50069084037534,310.4320099445978,308.60161962125017,312.5904353871544,311.66751536762774,310.4507552020393,305.8701229767504,306.6095385993887,310.7179642654484,308.4752339586677,309.87875133579854,306.3301268936417,307.56937877838675,307.80979133872273,308.28220991721867,308.7125654337525,309.57941813926556,313.1219997794824,313.3045434359459,315.30314118315744,318.7412433458516,322.74341057582564,319.13241645987046,319.1525365792746,320.81913135207424,320.55253511857524,320.27219414301237,314.39182333008614,311.7913317043245,309.223908093273,309.3949193922539,307.68440430881094,308.2308654203324,320.0384947162116,321.36232254396606,321.93801760178906,318.96707398988804,318.4371828113496,316.73938523413227,312.1367684234561,,,
255,2003-07-17 15:10:07+00:00,409.3140991866317,406.4056711206464,399.87072783599217,392.2054345173448,386.91307645281574,392.0704771236457,389.75973806138177,386.32775118338145,385.4781386728505,382.29167420499937,374.1076894184506,370.24159039714414,364.8356032655303,358.7409579520552,354.40006234520365,350.84629371049016,349.4313497527554,347.27259767788547,348.69673230785617,344.71256170045194,340.11357619707746,340.13592356001084,339.76742528565364,338.0647863122988,336.7164935018711,336.7965458589915,333.58007704206034,329.07568747961085,324.45691860187725,320.96721641263963,321.57675942203537,320.5390702936544,319.8130368848818,315.4490785810767,310.6719088943238,305.46487549965514,304.06031443114625,298.2831138603126,298.2234615539684,,,300.14162940816004,299.81321952985047,303.1661600010055,301.8757749023339,297.1778865846363,298.16772755548595,298.2236374779876,301.2905974924786,297.4037251232978,297.38764799475763,297.59444293912793,293.5697517714652,295.6392400543813,292.13391461774313,289.06205734694345,290.52614414786683,289.1405446370021,290.44714920369756,293.5367645272664,299.1896115795196,297.6862185433333,298.78997883982726,299.08498705381464,295.70713078086453,301.0609009164958,298.290454112492,301.0195671132391,299.7811811185936,299.8729694945841,301.64232127496535,298.87536745850025,296.8801502592537,291.8494543432241,291.81183038970215,292.4402367524292,294.44527854517264,295.3252668021729,296.02794128389786,298.3360185049804,307.3817303316465,303.44214749302864,303.02876485931773,,,424.1637495785925
256,2003-07-25 15:22:11+00:00,,,413.8872724083575,406.080679348857,397.4111612433257,397.4998304062102,392.45671843479056,391.7898459369355,391.4362505956216,388.23231081906795,391.5514706791823,385.73766533701365,376.87829629581876,369.3465156019075,362.33492417344075,356.5705311336135,352.878633612878,349.95916333977084,352.3103024372067,347.0526836435985,343.3229232049651,345.811719358398,343.86765905087793,345.8518307285217,346.10257151293223,339.7309330116454,335.65238204007835,334.2342902137999,327.71905205314863,325.6202298479671,329.6566351497815,340.2521434596892,,,,,,,315.0994607028494,308.0001875161438,303.7497041392737,310.60565181377143,308.0950688528567,311.68904377834156,306.5309335924324,312.05360489098666,310.08898577116935,305.51717266778996,308.1884329657348,305.5167385670444,307.20019301739313,305.4768689072829,298.91524583616456,307.3101127357375,303.3413070543179,306.20595081340576,301.418886107104,298.34162945030187,303.32256266176,299.49921673555775,306.3355520998563,305.54234341222366,309.6266125817129,308.86734319472595,310.7261148726004,314.6917751188192,313.03248025299433,316.36836842554754,309.89367420505425,299.8764736160949,,,,,,,,,314.56030516768965,308.9973929368918,315.3615383974503,310.02441817636964,313.65630377521785,,,
257,2003-08-18 15:10:42+00:00,409.3322396494801,407.03463412882326,404.23278166091876,400.845110775525,395.7304093001966,390.85430675757436,385.6982498868129,381.81050236280487,378.69694626022414,375.5782826648684,372.3464087339989,372.5999320162016,370.12076871162384,362.71715942937334,357.8949995808061,351.98016475309214,350.2508683650023,346.260728604323,339.6129058765728,337.50101946763914,339.0338710210721,330.4978994001427,330.6337291173073,325.34215009187136,330.5939079923699,333.12503451463874,328.76886866762806,324.6430745205259,321.8968770698223,323.0262744714619,321.42048761072823,323.8507877013567,320.3514835343508,318.46245561009107,314.3548936462422,309.0770743594802,306.9513649708925,303.6811817065068,300.2917874787583,299.10762927955386,296.66750750220206,293.60956146716205,294.4013858249523,295.7628930387442,299.16510532947075,298.20368263873945,298.7677815809215,302.573139487434,309.5804634494475,306.911251689251,307.88090996710457,304.1754071692483,302.1342341324921,304.16224821722847,300.2201262655891,297.95520846949296,297.00997475116816,296.47822881927027,294.12749849621594,292.65911056536135,294.77802364340556,298.31922193653304,304.8485745010697,302.85568046999543,302.2652989899728,303.03639782697667,303.53278348161905,308.97582634787176,303.2941285884513,310.5618185232687,308.5885537477599,305.4634671787191,302.64053798519217,301.9174952961714,304.48775342113834,302.88952395768706,304.3419601774747,304.8747102148559,303.51695344642314,298.51250465451426,298.78548251970335,295.63645172651843,300.0267714288835,,,
258,2003-09-19 15:11:16+00:00,401.3397039357797,394.4315147228812,389.61471377039123,386.40876905834887,377.00546130588395,371.649133388883,364.4306633299986,364.76259356441926,359.3075535410914,356.184442410245,355.0981448616536,353.5074787948295,353.9289381226191,352.7627744448692,350.80188486350403,350.51716835592424,342.67746896088465,336.8996259072647,328.14270933605144,319.4497894545549,318.942759749575,315.884469506552,313.9438870585573,312.6082936025034,306.87789858352266,311.0765051277438,311.65536033452406,305.1047679826798,303.29254554286945,304.12971250447646,303.0287081756781,303.98789237710344,297.5851894429237,299.1868933412052,301.48017624278964,298.3672200712307,301.3423301622496,294.69636435597283,285.92256443641344,,,274.6075664686153,277.74415424336564,280.14906327536687,279.1268695035708,284.2480343341772,284.796147583392,286.3643678111209,,288.3007561064422,288.1634438437029,284.0746378593701,280.9742632609371,276.33375210411043,,,267.3331559817404,267.4325686265185,266.83496233741874,,,,,,,,289.9298722138393,290.9630044516214,292.09158821493816,287.5274302563308,284.42505757367223,283.09808901404756,280.53616530474494,,,,,,,287.7228122873996,290.0216813667078,291.67126184242534,,,,
259,2003-10-13 15:21:49+00:00,417.1907225493236,414.25469901646994,404.46532271873025,397.76571641875876,390.82196175118725,392.6170555486232,387.14470258551876,377.91683119872624,372.04705189733875,375.0213890649081,373.08219401604305,375.6590517683586,375.5430360686304,369.0798701397487,365.66353627964156,368.04365047685707,359.1253774303839,359.9577711366426,353.34635830945683,347.94987113637364,341.8327677245506,346.100868073931,341.8957584457733,340.84616146338476,341.2215309640337,332.05848789187377,323.28332813415113,321.68195727065415,,,,,,,,,318.47330988820977,314.54788460214195,309.4629095694567,307.2030422254685,304.1042884079632,304.8901813380312,301.1403096829936,306.19281666913076,304.51328982167695,306.18603360878967,306.62301899360443,304.5715368417966,308.6137559597732,302.77042218127383,300.8987051303308,302.205137087364,296.1310358035256,292.510521918786,298.5923900490379,293.7357717610869,294.86426930462164,290.53304882196176,283.4314588001507,291.306426865845,286.25409852999314,291.07395057282076,289.723789299402,299.99990103726765,298.34636626612007,309.73371883565517,307.30866033800277,,,,,,,,,307.22104467101974,310.2534843810924,307.4482188145303,312.2102337644602,306.50624937549463,312.32285485985597,310.12052354719066,311.2540877122927,,,
260,2003-11-14 15:22:15+00:00,424.654788187213,422.83258667255376,416.8192398912008,409.6622125308632,412.2458693319652,406.44016398765103,400.8459427111843,399.3658054357108,397.87716023102394,390.21875886233795,390.8710265139891,388.970759596639,388.63519901582254,387.3896087434172,380.3169872313451,372.5647613387759,375.235216017918,,,,,,,,365.4272195228078,356.87335654316007,350.94418254168824,350.13675420977376,350.6891609375799,345.6546843715886,348.1970013957333,344.4213943105956,337.93860930469424,333.20335033563583,328.298845803469,327.6926032963021,329.61655891875296,325.58113028401726,321.5809490094846,324.23743531354944,322.5978736227977,323.67281684585674,324.17346496698394,319.27203175729414,325.3641834577776,322.98972294804776,313.96656800837894,313.33438476552936,315.37622891031344,311.98847650381293,311.5329247110674,308.7393595348483,309.45183720990855,293.0123625091426,,,,,,,302.44715530896843,303.3675328147958,302.76758223735595,306.8942868236586,302.5631592529619,311.6018034322333,311.5943767657907,317.026547380172,325.7231910632734,323.76043080821023,328.12212883356506,325.0300718380939,328.0292488515792,327.0191615481748,333.0954983299891,327.2741963874882,324.5940176562925,328.3414210692629,322.5173643001406,324.9130473279199,319.42265011602046,313.1881725687882,317.4999783129698,,,
261,2003-11-22 15:12:07+00:00,420.45663780546084,423.5091535561533,413.2674742576106,413.81017709570006,408.55217588247865,407.8666850538008,408.10200564974116,402.1418423070762,396.5492631645119,391.81630121421824,391.73350363782,389.2982595776567,382.72953005843635,381.6128886976999,382.2504125433515,373.49211947955,369.9586382852557,366.155566144004,364.9688341896184,365.6050802641546,365.54569859929006,369.69538480660896,369.8235427609972,363.21559205218244,354.9509336155855,350.5601654864739,348.41633416813715,344.1382819192312,344.035297465129,342.38338839599317,341.71626388127845,343.2602492223043,337.2775759826477,331.46770487904274,327.95217951264374,325.0975587023818,322.5239344495529,322.03399548953894,324.7154954848289,324.582091983817,324.46024307624754,319.8492738553565,318.65379029565577,321.1231258584031,323.35435752592787,320.2751797388036,316.1737397129624,318.5097178284617,317.2831613663619,308.70630190433997,309.15781214670716,305.0221512288409,301.4480635103782,303.09875675259383,303.3291739836551,299.64659833330643,298.4800695280947,298.742903151616,300.1990055015334,302.9643369994441,301.2997329632082,295.93887002860794,294.2233619268175,299.68174651839297,304.7860661723655,305.479923979375,302.69987067762554,307.9018301875017,313.58830255362363,317.52968861955867,311.9406833426804,313.00305250847407,310.31537095889576,313.5649935784437,308.1442149590119,309.0225653473267,308.34356307486445,310.3048829455149,307.8357472837656,306.82559470742405,310.0493642561324,304.5269857794157,302.7727929013268,,,
262,2003-12-08 15:12:12+00:00,419.02884933343034,413.31219628006244,405.84843258955317,397.74192475922564,396.07289386094214,396.6727545246431,399.6427952814299,396.07982390170844,394.49689096363767,397.5559806833698,395.21738746649476,384.5372598571142,377.11979692058634,369.95713642731477,356.5170887917192,351.99051433457987,349.1312344210989,351.15795837954136,357.23889631572575,367.0397947200678,369.7630822828627,368.81471867531417,366.4896682154843,356.36221637169444,349.02650884812135,343.40220057706927,344.4148327776892,345.72827256046367,345.7887773394385,338.7911496095871,338.4224498172457,337.08402484402114,330.80283631269435,324.65637337057035,321.5113145496306,320.37442656720555,313.97554100791274,314.95625875271094,312.91310981202264,313.415929418459,313.09566048712327,306.8150873597707,304.1856244757617,307.94498002829516,317.26155661228006,314.25925832304983,315.63637516016286,314.0198685160767,310.0013474147597,307.0735682199356,304.5576502977694,304.2958029372646,305.14474162668677,308.5179137909413,303.21594830973567,301.6022136599199,298.01183426687555,296.77370433024623,301.7871484744272,294.53959836303403,295.15719848383077,294.9018612174858,300.10515930428824,309.2165666979414,306.3430251011561,311.51958417610587,314.4718575367667,316.22568916895614,318.37089213177825,327.351396919074,327.59230285749135,324.9713813234024,322.4951698363247,323.3902192715843,325.84627146332343,318.2272934966876,319.30272351136017,318.07438235077734,312.2260534888938,303.7174121015443,302.9787880258617,304.3759248401301,306.40458719407695,,,
263,2003-12-16 15:22:28+00:00,,,405.7373094007089,399.7361995113581,394.98079763173547,391.9871754907788,392.0510521850367,388.44961874420653,385.922970748907,381.8937116414572,376.8215411909515,373.14890278481374,368.08653109372256,362.37184532725576,358.3453049409324,363.1865446527919,361.28274335260414,366.5545101734307,364.0226910332972,361.08581303391077,363.1628856313232,356.68116123013493,353.9081827484349,353.0547070458672,346.3610976639062,343.4297048308703,339.3715530277704,335.6106445838833,332.25888246191965,334.3522671498632,328.5759276916873,,,,,,,,312.20442889025105,308.0309121574864,310.2730189843058,310.96571716247365,305.1476704353453,306.77389398628344,305.4367571842513,303.60101097990514,304.77202147145624,301.26839847610245,302.3874072575163,300.8686256365946,295.68619423847065,295.945726319852,295.02245996918987,295.79285781162764,295.19686801093144,289.2628036723363,287.65718639523334,290.12596485612943,292.02077399551774,290.82200029088955,285.2772290622259,287.6970145449686,289.47141948636283,295.444948723375,294.8539102810991,298.70132890900805,298.77798302411924,297.87732570032864,305.59513984804425,318.05148894913225,,,,,,,,301.62850046629046,298.02528748650394,299.30374843416047,296.43940105349384,295.80719814513964,,,,
264,2004-01-01 15:22:36+00:00,,,,,,,399.8069527275073,400.1989185022767,396.89352171166774,393.85021170712014,393.6220039114433,388.7570207412741,386.2183216244046,390.0021913402462,383.8532850233389,381.7407299425481,382.2370928121439,379.4928358255905,379.55790925675785,377.19021329980626,371.6283653878276,374.763434570892,370.0358728629465,363.6129410787604,363.94436371183957,361.2144943251071,354.29421492960296,352.8061177466271,352.75382364325395,346.92348094657393,348.579186052052,343.91568543814697,341.9491531464663,343.0885483392291,340.8770477054393,337.6899258008623,335.91015258144756,,,,,,,322.73696644829187,326.5235733770876,323.9528439581791,318.57815410044424,318.1808418175288,316.5239407879561,317.68090991086655,315.4025273046799,312.10483898922064,315.8991650105593,313.38843736805836,309.41548578932407,312.46948171507836,308.5814802702964,311.92040910677804,311.1014817609656,308.597726810967,314.13974101627946,314.3390786681541,316.81603239740696,315.3829986844073,322.43998048071563,318.58936840085096,324.87239597058766,323.0637656810444,330.36169686735167,326.85046615333647,328.95453941132564,324.88243585267134,323.33291511196484,322.30532190722585,314.12189598078976,308.2346733444997,,,,,,,,,,
265,2004-01-09 15:12:27+00:00,407.3787522381723,412.0379716944666,409.5366625163076,407.7998073556454,406.586658741041,405.27169098455124,385.36256953919553,378.7614160032159,383.9443763717934,394.65115147679256,391.5828095374096,387.66782204827814,384.469585629404,384.0988026358592,379.6389073641668,377.38924374291673,375.2258103508901,376.1494150290889,373.85363353741445,368.38811451172535,367.65266634047975,363.4412156169161,362.17217059510375,358.18594852864993,356.44700781071333,356.3185783619661,353.7679006313869,352.54229680698046,347.6097018430502,345.2070570597065,345.08833581936375,343.716581997872,338.54217533722306,334.1635720518767,335.19813947060726,,341.8971519288268,,,422.43198334774996,,317.4425435874336,325.50383997827646,322.3665592251642,321.0513021124279,318.9625712491616,313.9513495155784,314.97988833420015,312.81530739498487,308.705409393441,306.3979699682459,306.72219891973316,304.31820832493634,304.98200694335674,305.21383206058636,306.11949942983665,303.23468962801076,298.2511988348407,297.289113303171,298.2086899953081,299.21499872236893,308.56358598095153,306.61000924892164,312.01840863660897,314.1751254324435,315.12856073373837,317.96764551819706,320.7745421980978,320.62901879737217,320.69241080518617,319.9632896154057,319.6358866137335,316.67025438650876,311.18435052922985,313.03931486198627,313.6209838533721,312.01291501376124,315.1510788854515,313.8205560123433,315.3575957542092,311.9557473529479,310.04030462647523,315.43578201643686,,,
266,2004-01-17 15:22:39+00:00,412.13670340068234,415.1136650767027,415.86817168659957,409.62642387089875,415.0706427341935,410.74820394740436,407.95529238844284,406.3070138305891,404.37633564091425,406.77842200454825,403.9464113231588,400.53713386977506,404.64132346861015,393.7377532772666,390.6958694892502,386.03459768211087,387.085685908259,389.71052171225574,388.35595667767876,384.24201275464696,379.75219600207356,,,,,,,,357.77135742226113,354.171328258678,347.7002073477605,344.92578760545393,342.94077210616365,339.9432222490076,341.14430083752194,335.21671228375027,333.35159433540844,332.7820883059749,332.7865133924796,330.1754046059291,326.3763513158514,324.282517128732,325.5669748738303,321.557562544295,324.38426859097797,324.7007033677088,317.4026813158947,314.89270609946834,316.906672223786,311.46695353182565,315.8742857423255,312.84253101574285,311.86116458485253,313.12880711135233,307.3195671894543,309.6909847091748,307.10512553786145,308.85723835426637,,,,,,,309.1570168353534,314.78773776814296,312.80912035273775,318.4300695964962,313.76964622308856,315.58112898830416,314.6361434704191,318.3583621682418,314.429762338796,309.98246174603975,308.78874071525115,309.75837757079967,312.46028098851735,310.7231797609917,313.42719495234877,312.5459997647157,313.8793940909286,312.6592106906436,313.29862528955925,,,
267,2004-01-25 15:12:31+00:00,418.1294805142196,415.9629061652653,419.52189873646796,417.61549963774667,415.09620369080824,412.98255575193485,406.1329261898909,405.8467828036961,397.73163613342103,396.888156483671,396.97946077510255,394.222209669119,392.53488043863035,384.98827479610867,383.0276042965054,378.9007232335665,379.1940445383616,383.33103807592846,382.1261170042379,379.8531973424731,375.5241866654367,374.9567145685028,366.05782452381993,364.7070391953417,358.56468733724387,358.67617677684876,351.7653706110487,351.4794667547194,350.4973945773881,346.4366233251759,341.3520151044113,342.4680114273127,341.84526453316784,334.5603588355052,334.87337619564653,334.3908787426635,339.86122732310105,334.3835934867975,329.55474375026404,326.41760939315196,327.5393207660078,325.0757774029776,327.1232780311943,324.6373101062866,324.42147937790764,323.5408771056399,316.82975642653776,312.23916613340543,315.7934329996581,312.66350336587584,310.9634373155535,311.1687635846401,309.12855261783625,310.65023476657,309.7625473459083,316.65354830582345,314.5426274065895,314.61067793789636,312.4393799796301,308.1991778037226,308.9392608213132,312.005238524118,312.66499441190825,316.6966889093713,316.955658760457,316.55577658683654,316.24222377606617,320.29519421909356,322.46408675085934,323.79831593606946,322.10534648515136,316.07203747734803,315.6832163336457,317.50975147403676,320.2660510725159,326.6624474565998,321.71491513246843,326.57546462018456,325.7779224825739,321.0743116291229,318.9686678366214,314.35163019714764,314.6432522298101,,,
268,2004-02-02 15:22:46+00:00,,,,,,412.3496207448053,405.63852837049217,408.2050636562008,403.088960608147,407.89467959796707,405.7184331634784,406.5957408840618,405.89908340971874,405.1290177604839,407.0834092841835,401.0707512004562,392.42947167900866,390.4644418012787,392.10990523833016,391.3742251595265,387.8108453256872,384.13183710543643,383.8939494009588,,,,,,,360.6841456000766,359.511091971773,,,,,,,,346.8665567962295,343.1014509901951,343.8647738356849,340.6671523282072,340.7767623273328,343.8067145770885,338.0056936436983,339.0776514317565,340.370572425506,333.1133004167527,334.6122176491832,330.2794187250504,332.87082344259477,335.93049098818585,331.0580035000622,324.0640095381994,319.8351924348147,324.7396848062542,326.3030566792958,323.5023829718217,334.6565401658673,330.9872690875093,331.0974440640154,,,,,,,338.83260342640597,342.49143350330564,348.7894027448567,343.0186531748773,339.0030392888267,332.09245488189623,325.59660001787825,330.45602532388125,327.7674566308931,336.4717794866607,342.6345583898569,343.5134734583937,337.8864278389134,342.2536531912626,338.619559151688,336.3680135802055,333.2250543165046,341.81031311741395,344.29532451819495
269,2004-02-10 15:12:34+00:00,390.12053228215626,388.5841963847222,390.3573230738706,387.6595448899135,382.080950360104,376.68255534459934,376.513838925649,373.15407003627945,369.7186199801681,369.9068360852183,367.0466661653993,371.8569922283892,367.604700618051,367.2438322960088,366.6144464891764,361.4097548711825,360.2208057392219,359.7845032242423,357.12708302084445,351.87940279242696,354.2982879379613,350.07268320347566,348.4824905486908,346.5705429496765,341.6577782019295,335.57429777610685,333.4481199216322,331.4418602696185,325.54455095600366,326.8686147062674,322.7510051838878,320.54655277926736,318.9141666879679,313.5292209958031,310.67508918261524,314.0341911669635,311.0453592093443,308.8212934616851,311.38140052288895,307.59380517290776,309.8183514984535,308.6466912506948,309.69750392411925,311.67903750440513,307.2543373206055,303.78183760808076,300.21644023144313,297.45137888337547,293.3663742624453,293.0870613080125,290.9771171436273,292.1243712843236,290.66988464434985,285.29279777147093,284.46383542992953,282.46972921153525,287.7632986081246,288.450544006628,290.9942451306483,291.4393106849536,291.6841614073127,293.15695864309043,289.90975162237766,291.7302597881622,294.2340922354959,295.99976612036266,296.0379885477609,299.8625229325785,300.16916906878146,296.2300493881987,296.9367378974077,291.406512744331,289.4962297978366,286.8344128839154,283.6676711958305,287.72658271917453,293.9719172149488,301.00614767696834,308.12894781799093,306.63705089780433,307.2285309816979,302.80708222507576,304.31504856799535,,,
270,2004-02-18 15:22:47+00:00,397.61453997887224,401.74974452103504,397.03194468198353,394.5728371583043,389.3681536852869,384.32062558212067,384.9894765889599,381.0409684753568,383.9075881341199,379.80404025597306,379.78943697505326,379.90508598620204,377.8067292920949,385.7017539079965,377.91429242510753,369.6148766546648,,,,,,,,355.1757406613169,349.1056498363099,348.3812192145479,347.4122708811675,341.9327768583405,341.1619972897369,338.9726268413461,335.2448009693849,332.3830744561794,331.98914373733714,327.8187326390722,333.02550524901903,327.7110455686752,323.04348136623884,327.27396844009195,324.0898958482054,,,,,424.3365324241854,434.41693838187774,435.7868924865646,460.4707650654558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
